time;Bx;By;Bz;BT
5,121558;-52,91;-54,29;40,06;85,74
5,141942;-53,49;-54,78;43,26;87,94
5,162026;-54,60;-54,12;43,43;88,30
5,182269;-54,67;-53,17;40,55;86,37
5,202447;-53,55;-53,41;38,82;85,01
5,224071;-53,23;-54,54;40,90;86,49
5,242922;-53,96;-54,87;43,90;88,60
5,263091;-54,95;-54,20;43,19;88,44
5,283395;-54,69;-53,19;40,15;86,21
5,302614;-53,62;-53,39;39,23;85,24
5,322862;-53,08;-54,44;41,91;86,82
5,344260;-54,01;-54,48;44,20;88,54
5,365534;-54,91;-53,65;42,85;87,92
5,384248;-53,90;-52,98;39,76;85,40
5,406186;-53,10;-53,49;39,38;85,03
5,425395;-53,13;-54,59;42,40;87,18
5,444741;-53,96;-54,57;44,15;88,54
5,464615;-54,71;-53,84;42,08;87,54
5,484580;-53,86;-53,35;39,33;85,41
5,504616;-52,85;-54,50;39,85;85,74
5,524169;-53,25;-55,44;43,15;88,15
5,544338;-54,45;-55,04;44,16;89,13
5,565334;-54,61;-54,03;41,35;87,25
5,591610;-53,66;-53,69;38,78;85,24
5,607696;-52,83;-54,10;40,13;85,61
5,625174;-53,53;-54,61;43,32;87,89
5,645078;-54,54;-54,16;43,64;88,39
5,666355;-54,78;-52,87;40,81;86,38
5,686637;-53,47;-52,60;38,91;84,50
5,706127;-52,81;-53,75;41,05;85,81
5,727209;-53,68;-54,16;44,33;88,20
5,746742;-54,60;-53,79;44,09;88,42
5,768991;-54,35;-53,02;41,16;86,37
5,787074;-53,19;-53,19;39,80;85,10
5,806583;-52,83;-54,10;42,18;86,59
5,827313;-53,64;-54,52;44,82;88,65
5,846927;-54,54;-54,14;43,53;88,32
5,867105;-54,07;-53,24;40,13;85,84
5,887805;-53,10;-53,90;39,55;85,37
5,908491;-52,83;-54,78;42,29;87,07
5,927850;-53,90;-55,08;43,86;88,67
5,948365;-54,69;-54,40;42,18;87,92
5,967850;-53,83;-53,71;39,25;85,57
5,987429;-53,02;-54,14;39,50;85,45
6,008178;-53,43;-54,72;42,95;87,72
6,027940;-54,50;-54,72;44,65;89,21
6,048939;-54,82;-53,84;42,03;87,58
6,068473;-54,13;-53,50;39,36;85,69
6,089395;-53,32;-54,22;40,73;86,27
6,109145;-53,79;-54,82;43,94;88,48
6,131348;-54,97;-54,82;44,43;89,44
6,151341;-54,90;-54,03;41,50;87,49
6,171415;-53,71;-53,77;39,21;85,52
6,190877;-53,00;-54,33;40,68;86,11
6,209451;-53,56;-54,78;44,01;88,36
6,229734;-54,48;-54,35;44,01;88,65
6,249960;-54,26;-53,20;40,81;86,25
6,271548;-52,87;-53,58;39,20;84,87
6,290183;-52,46;-54,27;41,58;86,17
6,309965;-53,64;-54,57;44,33;88,44
6,330135;-54,54;-54,07;43,21;88,12
6,350809;-54,26;-53,56;40,41;86,29
6,371127;-53,41;-53,86;39,53;85,54
6,390617;-53,13;-54,72;42,23;87,19
6,410666;-54,31;-54,70;44,61;89,07
6,431029;-55,14;-53,99;42,96;88,32
6,451009;-54,61;-53,54;39,89;86,26
6,471272;-53,51;-53,94;39,80;85,77
6,490870;-53,66;-54,89;43,04;88,00
6,511360;-54,65;-54,74;44,43;89,20
6,531188;-54,97;-53,95;42,20;87,83
6,552019;-54,11;-53,79;39,23;85,79
6,572371;-53,23;-54,80;39,81;86,15
6,594200;-53,86;-55,51;43,00;88,50
6,612539;-54,61;-54,89;44,07;89,10
6,632127;-54,76;-53,94;41,28;87,25
6,652498;-53,71;-53,94;38,80;85,44
6,672761;-52,61;-54,46;40,25;85,75
6,694113;-53,26;-55,15;43,36;88,09
6,713581;-54,46;-54,59;43,66;88,62
6,732788;-54,37;-53,54;40,79;86,53
6,753067;-52,91;-53,47;38,95;84,71
6,773212;-52,68;-54,44;40,92;86,10
6,792754;-53,56;-54,89;43,92;88,38
6,813042;-54,54;-54,14;43,45;88,28
6,833460;-54,50;-53,41;40,26;86,28
6,853359;-53,49;-53,47;38,99;85,09
6,874876;-53,10;-54,31;41,63;86,61
6,896229;-53,92;-54,59;44,03;88,47
6,914630;-55,12;-54,07;42,98;88,37
6,936878;-54,46;-53,41;39,81;86,05
6,957194;-53,55;-53,77;39,36;85,48
6,976023;-53,30;-54,80;42,42;87,43
6,995151;-54,41;-54,95;44,31;89,12
7,014325;-54,90;-54,24;42,55;88,12
7,034748;-54,30;-53,73;39,80;86,13
7,055857;-53,55;-54,25;40,02;86,09
7,075126;-53,77;-55,08;43,04;88,19
7,095108;-54,80;-55,06;44,33;89,44
7,116111;-55,23;-54,22;41,78;87,95
7,135489;-54,52;-53,99;39,23;86,18
7,155709;-53,71;-54,57;40,43;86,59
7,176017;-54,43;-55,23;43,64;88,98
7,196520;-55,06;-54,89;44,11;89,39
7,216507;-55,14;-53,75;41,39;87,42
7,236753;-53,98;-53,62;39,23;85,60
7,257043;-53,23;-54,24;41,05;86,37
7,276817;-53,73;-54,84;44,24;88,61
7,297705;-54,65;-54,44;43,75;88,68
7,317537;-54,54;-53,54;40,66;86,57
7,337182;-53,36;-53,71;39,29;85,30
7,357245;-52,96;-54,69;41,58;86,74
7,377633;-53,77;-55,04;44,39;88,83
7,398077;-54,61;-54,55;43,56;88,64
7,420856;-54,15;-53,73;40,15;86,20
7,438214;-53,06;-54,05;39,31;85,33
7,462486;-52,98;-54,80;42,42;87,23
7,478621;-53,94;-54,65;44,56;88,78
7,499104;-54,58;-54,05;42,68;87,87
7,518339;-54,09;-53,24;39,57;85,59
7,538759;-53,26;-53,82;39,27;85,30
7,558982;-53,30;-54,70;42,25;87,29
7,579102;-54,39;-54,55;44,16;88,80
7,599500;-54,86;-53,75;42,03;87,55
7,619411;-53,79;-53,39;39,18;85,32
7,639869;-52,59;-54,09;39,87;85,33
7,660091;-53,17;-54,84;43,34;87,82
7,680796;-54,20;-54,82;44,37;88,95
7,700489;-54,28;-53,84;41,73;87,10
7,719970;-53,53;-53,62;39,50;85,44
7,739800;-52,72;-54,27;40,90;86,01
7,761532;-53,58;-54,91;44,00;88,44
7,780833;-54,69;-54,35;44,00;88,77
7,800772;-54,93;-53,19;41,30;86,90
7,825887;-53,66;-53,05;39,27;85,07
7,841470;-53,17;-53,77;41,28;86,15
7,861327;-53,94;-54,18;44,15;88,28
7,884162;-54,73;-53,80;43,55;88,24
7,901431;-54,39;-53,19;40,11;86,00
7,921765;-53,25;-53,22;39,03;84,80
7,941473;-52,87;-54,29;41,60;86,45
7,961410;-53,77;-54,63;43,90;88,33
7,982316;-54,69;-54,18;42,49;87,93
8,002159;-53,94;-53,43;39,51;85,59
8,022444;-53,15;-53,92;39,21;85,26
8,043375;-52,96;-54,63;42,12;86,97
8,063991;-54,09;-54,57;44,20;88,64
8,082673;-54,80;-53,92;42,08;87,64
8,102607;-54,03;-53,28;39,16;85,39
8,123495;-53,15;-54,24;39,55;85,62
8,143557;-53,38;-55,08;42,85;87,86
8,162932;-54,54;-54,99;43,90;89,02
8,183315;-54,67;-54,05;41,48;87,35
8,203380;-53,88;-53,65;38,97;85,44
8,232068;-53,02;-54,46;40,41;86,08
8,245474;-53,47;-55,19;43,73;88,42
8,269217;-54,43;-54,95;44,28;89,12
8,284078;-54,54;-53,79;41,41;87,07
8,304483;-53,51;-53,45;39,23;85,20
8,324549;-52,59;-53,99;41,20;85,90
8,346811;-53,36;-54,55;44,00;88,08
8,364497;-54,39;-54,31;43,75;88,44
8,384351;-54,20;-53,35;40,45;86,14
8,404528;-53,10;-53,43;39,01;84,83
8,429963;-52,68;-54,57;41,39;86,41
8,445238;-53,47;-54,89;44,15;88,44
8,465246;-54,41;-54,52;43,08;88,25
8,485225;-54,07;-53,94;39,89;86,16
8,506059;-53,08;-54,18;39,38;85,46
8,533078;-52,78;-54,93;42,29;87,13
8,549298;-53,83;-54,95;44,37;88,80
8,565853;-54,54;-54,29;42,70;88,01
8,585922;-54,01;-53,41;39,76;85,74
8,607683;-53,25;-53,86;39,70;85,51
8,637172;-53,41;-54,42;43,23;87,66
8,667400;-54,15;-53,43;43,02;87,39
8,687648;-54,15;-53,99;41,39;86,95
8,714137;-52,96;-53,52;40,75;85,62
8,726813;-53,58;-53,82;41,99;86,78
8,746936;-53,58;-54,76;43,13;87,92
8,767617;-53,75;-53,49;42,61;86,98
8,788082;-53,83;-53,56;41,18;86,38
8,807684;-52,59;-54,12;40,66;85,72
8,827589;-53,32;-54,50;43,58;87,82
8,847596;-54,45;-54,18;43,73;88,39
8,867940;-54,45;-53,52;40,88;86,60
8,888947;-53,28;-53,22;39,08;84,85
8,908251;-52,78;-53,90;41,26;85,98
8,928863;-53,85;-54,22;44,07;88,21
8,948068;-54,76;-53,86;43,19;88,12
8,968744;-54,45;-52,94;40,15;85,90
8,988975;-53,34;-53,24;39,27;84,98
9,008934;-52,85;-54,07;42,18;86,58
9,028852;-53,90;-54,18;44,39;88,38
9,049419;-54,73;-53,84;42,91;87,95
9,069525;-54,24;-53,35;39,91;85,91
9,089599;-53,10;-53,97;39,65;85,46
9,110199;-53,23;-54,63;42,85;87,49
9,130956;-54,24;-54,85;44,71;89,16
9,150805;-54,91;-54,12;42,51;88,05
9,184499;-54,39;-53,69;39,48;86,02
9,191835;-53,32;-54,22;40,00;85,92
9,210082;-53,81;-54,97;43,21;88,22
9,230511;-54,91;-54,70;44,22;89,24
9,250158;-54,99;-53,86;41,71;87,55
9,270975;-54,05;-53,58;39,05;85,54
9,291418;-53,32;-54,12;40,21;85,96
9,311771;-53,96;-54,76;43,66;88,41
9,332637;-54,84;-54,57;43,96;88,98
9,351433;-54,91;-53,54;41,00;86,96
9,371306;-53,79;-53,49;39,21;85,39
9,391770;-52,95;-54,14;41,01;86,12
9,416432;-53,79;-54,37;44,09;88,28
9,432531;-54,73;-54,03;43,71;88,46
9,452098;-54,30;-53,24;40,64;86,22
9,471751;-53,19;-53,37;39,27;84,97
9,493252;-52,91;-54,14;41,90;86,52
9,512815;-54,05;-54,76;44,35;88,81
9,532681;-54,67;-54,18;43,21;88,27
9,562166;-54,15;-53,56;40,40;86,21
9,572745;-53,17;-53,90;39,57;85,43
9,593409;-53,00;-54,78;42,38;87,21
9,613803;-54,09;-54,89;44,69;89,08
9,636299;-54,67;-54,35;42,66;88,11
9,653937;-54,00;-53,82;39,68;85,95
