time;Bx;By;Bz;BT
2,679042;-26,08;-16,60;-0,25;30,92
2,699834;-26,04;-16,60;-0,22;30,88
2,719405;-26,47;-16,72;-0,33;31,31
2,738680;-26,36;-16,87;-0,35;31,29
2,759152;-26,30;-16,92;-0,29;31,28
2,778771;-26,06;-16,83;-0,09;31,02
2,799501;-26,28;-16,60;0,01;31,09
2,820087;-26,08;-16,85;0,16;31,05
2,840716;-26,08;-16,89;0,34;31,07
2,860962;-26,04;-16,96;0,44;31,08
2,881069;-25,85;-16,83;0,40;30,85
2,900756;-25,96;-16,59;0,36;30,81
2,920762;-25,98;-16,47;0,25;30,77
2,940116;-26,11;-16,55;-0,01;30,92
2,960616;-25,96;-16,53;-0,07;30,78
2,980953;-26,10;-16,21;-0,20;30,72
3,001415;-26,15;-15,95;-0,33;30,63
3,022432;-26,28;-15,91;-0,42;30,73
3,042050;-26,49;-15,89;-0,31;30,89
3,062528;-26,32;-15,99;-0,35;30,80
3,082161;-26,40;-16,00;-0,29;30,87
3,101627;-26,11;-16,12;-0,24;30,69
3,122111;-26,15;-16,29;-0,10;30,81
3,141484;-25,93;-16,47;-0,07;30,72
3,161871;-25,93;-16,51;0,01;30,74
3,181618;-25,78;-16,30;0,12;30,50
3,202086;-25,66;-16,49;0,18;30,51
3,223312;-25,68;-16,51;0,16;30,53
3,244553;-25,48;-16,49;0,27;30,35
3,263429;-25,66;-16,44;0,48;30,48
3,285336;-25,85;-16,17;0,25;30,49
3,303862;-26,10;-16,23;0,23;30,73
3,323826;-26,13;-16,49;0,19;30,90
3,343800;-26,23;-16,66;0,31;31,07
3,364155;-26,15;-16,47;0,21;30,91
3,384839;-26,38;-16,47;0,21;31,10
3,405402;-26,64;-16,64;0,31;31,41
3,424568;-26,92;-16,55;0,01;31,60
3,444564;-26,86;-16,77;0,14;31,67
3,466555;-26,88;-16,79;0,16;31,70
3,485345;-26,71;-16,45;0,16;31,38
3,505240;-26,71;-16,59;-0,11;31,44
3,524558;-26,81;-16,49;-0,07;31,47
3,548518;-26,68;-16,42;0,16;31,32
3,565062;-26,68;-16,34;0,12;31,28
3,585822;-26,51;-16,32;0,34;31,13
3,605546;-26,58;-16,51;0,14;31,29
3,626687;-26,55;-16,38;0,01;31,19
3,651160;-26,60;-16,53;-0,01;31,32
3,666100;-26,64;-16,29;0,10;31,22
3,688416;-26,66;-16,44;0,16;31,32
3,705724;-26,55;-16,49;-0,14;31,25
3,726407;-26,55;-16,30;-0,24;31,15
3,746124;-26,56;-16,42;-0,16;31,23
3,768093;-26,41;-16,10;-0,05;30,93
3,786999;-26,32;-16,23;0,05;30,92
3,807225;-26,34;-16,29;0,16;30,97
3,826887;-26,45;-16,27;-0,09;31,05
3,847229;-26,26;-16,21;-0,01;30,86
3,867121;-26,36;-16,51;0,12;31,10
3,887241;-26,15;-16,74;0,12;31,05
3,906945;-26,23;-16,70;0,01;31,09
3,927000;-26,10;-16,66;-0,03;30,96
3,947264;-25,95;-16,87;0,03;30,95
3,967436;-26,02;-16,72;0,14;30,93
3,987274;-25,81;-16,60;0,19;30,69
4,007577;-26,11;-16,77;0,10;31,04
4,027998;-26,06;-16,38;0,36;30,78
4,048261;-26,21;-16,40;0,48;30,92
4,070423;-26,25;-16,49;0,38;31,00
4,088860;-26,40;-16,51;0,44;31,14
4,109198;-26,64;-16,17;0,64;31,17
4,129333;-26,75;-16,25;0,66;31,31
4,149573;-26,79;-16,45;0,66;31,45
4,169036;-26,70;-16,59;0,80;31,44
4,189134;-26,83;-16,68;0,66;31,60
4,209530;-26,96;-16,59;0,61;31,66
4,231193;-26,83;-16,49;0,53;31,49
4,249713;-27,05;-16,66;0,50;31,77
4,271575;-26,85;-16,60;0,25;31,57
4,290097;-26,53;-16,64;0,12;31,31
4,310319;-26,53;-16,60;0,25;31,30
4,330961;-26,62;-16,21;-0,05;31,17
4,350434;-26,60;-16,29;-0,20;31,19
4,370813;-26,40;-16,27;-0,35;31,01
4,392079;-26,38;-16,08;-0,42;30,89
4,410771;-26,21;-16,02;-0,74;30,73
4,431245;-26,34;-16,15;-0,87;30,91
4,452286;-26,34;-16,12;-1,10;30,90
4,471602;-26,17;-16,02;-1,27;30,71
4,491635;-26,02;-16,23;-1,21;30,69
4,511896;-25,78;-16,32;-1,32;30,54
4,540262;-25,76;-16,21;-1,04;30,45
4,552949;-25,65;-16,32;-0,97;30,41
4,571742;-25,61;-16,49;-0,44;30,46
4,592079;-25,44;-16,75;-0,27;30,46
4,611858;-25,53;-16,96;-0,37;30,65
4,635925;-25,81;-17,07;-0,35;30,95
4,652153;-25,78;-17,02;-0,22;30,89
4,672420;-25,78;-16,89;-0,35;30,82
