time;Bx;By;Bz;BT
2,769913;296,70;-126,97;-148,32;355,18
2,790250;296,61;-126,65;-148,25;354,96
2,810190;296,39;-126,29;-148,21;354,63
2,830578;296,46;-126,37;-148,29;354,75
2,851297;296,46;-126,50;-148,25;354,78
2,871617;296,42;-126,63;-148,25;354,80
2,890221;296,14;-126,48;-148,19;354,48
2,910112;296,42;-126,55;-148,31;354,79
2,931417;296,37;-126,57;-148,72;354,92
2,952052;296,44;-126,69;-148,74;355,03
2,972577;296,40;-126,78;-148,51;354,94
2,991397;296,54;-126,95;-148,59;355,14
3,011182;296,72;-127,25;-148,64;355,43
3,031272;296,54;-126,93;-148,45;355,08
3,051200;296,57;-126,74;-148,32;354,99
3,070724;296,48;-126,78;-148,19;354,87
3,091427;296,69;-126,78;-148,14;355,02
3,111577;296,74;-126,80;-148,12;355,07
3,131469;296,78;-127,00;-148,25;355,23
3,151847;296,65;-127,04;-148,08;355,06
3,172564;296,84;-126,63;-147,82;354,96
3,192769;297,02;-126,72;-147,82;355,15
3,213271;297,32;-127,17;-147,85;355,58
3,240103;297,10;-127,10;-147,69;355,29
3,253942;296,97;-127,19;-147,35;355,08
3,273379;296,84;-127,12;-147,29;354,92
3,293538;296,72;-127,10;-147,33;354,83
3,313742;296,95;-126,89;-147,37;354,96
3,332818;296,59;-126,95;-147,42;354,71
3,354150;296,22;-126,80;-147,24;354,26
3,374307;295,80;-126,63;-147,22;353,85
3,393189;295,84;-126,25;-147,54;353,88
3,413513;296,16;-126,25;-147,84;354,27
3,433613;295,73;-126,16;-147,89;353,90
3,454521;296,05;-126,09;-147,70;354,06
3,474813;295,86;-126,03;-147,57;353,83
3,494686;295,97;-126,27;-147,42;353,95
3,514614;296,24;-126,40;-147,72;354,34
3,534541;296,37;-126,40;-147,63;354,41
3,554647;296,54;-126,74;-147,55;354,64
3,574853;296,22;-126,70;-147,39;354,29
3,595818;296,80;-126,76;-147,40;354,80
3,615152;296,72;-126,78;-147,69;354,86
3,635453;296,70;-126,85;-147,70;354,88
3,655737;296,74;-126,54;-148,00;354,93
3,675386;296,74;-126,89;-147,78;354,96
3,695910;296,70;-126,59;-148,04;354,93
3,715673;296,57;-126,52;-148,04;354,79
3,735641;296,76;-126,42;-147,95;354,88
3,755894;296,63;-126,48;-147,95;354,79
3,776198;296,76;-126,61;-148,10;355,01
3,796511;297,02;-126,52;-148,23;355,25
3,818289;297,02;-126,52;-148,06;355,18
3,837607;297,04;-126,09;-148,04;355,03
3,859858;297,02;-126,42;-147,99;355,11
3,877835;297,27;-126,48;-148,10;355,38
3,898424;297,27;-126,65;-148,36;355,55
3,918267;297,14;-126,72;-148,53;355,54
3,938501;297,00;-126,54;-148,34;355,29
3,959112;296,78;-126,85;-148,47;355,27
3,978319;296,87;-126,95;-148,60;355,43
3,998750;296,87;-127,04;-148,79;355,55
4,018882;297,00;-126,85;-148,75;355,57
4,038417;297,04;-126,82;-148,53;355,50
4,058238;296,97;-126,85;-148,55;355,45
4,078617;297,10;-126,85;-148,45;355,53
4,099459;297,06;-126,85;-148,23;355,40
4,125312;297,06;-126,57;-147,89;355,16
4,140654;297,10;-126,48;-147,80;355,12
4,159333;297,06;-126,61;-147,80;355,13
4,179238;296,95;-126,82;-147,89;355,15
4,200617;296,76;-126,93;-148,08;355,11
4,226102;296,82;-126,97;-148,00;355,14
4,239984;296,67;-126,95;-148,04;355,03
4,260469;296,74;-127,06;-148,08;355,14
4,279973;296,99;-127,14;-148,23;355,44
4,300781;296,85;-127,23;-148,36;355,42
4,322435;297,00;-127,02;-148,02;355,33
4,342034;296,91;-126,89;-147,85;355,13
4,361607;296,72;-126,67;-147,65;354,81
4,381482;296,50;-126,57;-147,55;354,55
4,401491;296,46;-126,40;-147,10;354,27
4,422570;296,46;-126,33;-147,01;354,20
4,441432;296,18;-126,31;-147,03;353,97
4,462264;296,16;-126,33;-147,09;353,98
4,482068;295,94;-126,29;-147,31;353,88
4,500985;295,95;-126,35;-147,33;353,92
4,521862;296,09;-126,48;-147,46;354,13
4,543870;296,20;-126,46;-147,52;354,24
4,563500;296,59;-126,55;-148,00;354,81
4,583416;296,61;-126,57;-148,12;354,88
4,602550;296,63;-126,50;-148,10;354,86
4,623887;296,74;-126,70;-147,95;354,96
4,642165;297,00;-126,80;-148,02;355,25
4,662440;296,99;-126,55;-148,10;355,18
4,683329;296,84;-126,63;-148,15;355,10
4,703837;297,10;-126,59;-147,99;355,24
4,725095;297,02;-126,55;-147,78;355,07
4,746922;296,91;-126,61;-147,84;355,02
4,763093;297,06;-126,55;-147,82;355,12
4,783326;297,08;-126,18;-147,57;354,90
4,803121;296,91;-125,86;-147,63;354,67
4,824051;297,12;-126,10;-147,61;354,92
4,844747;297,44;-125,92;-147,54;355,09
4,863904;297,21;-125,95;-147,80;355,03
4,884203;297,02;-125,94;-147,65;354,80
4,904491;297,00;-125,62;-147,50;354,61
4,924754;296,97;-125,79;-147,50;354,64
4,944610;296,84;-125,86;-147,85;354,70
4,964792;296,84;-126,22;-147,67;354,75
4,984869;296,74;-126,09;-147,40;354,52
5,006565;296,76;-126,29;-147,37;354,59
5,025334;296,87;-126,40;-147,44;354,75
5,046425;296,91;-126,40;-147,84;354,95
5,065591;296,65;-126,44;-148,14;354,87
5,085220;296,67;-126,33;-148,06;354,81
5,107473;296,84;-126,55;-148,15;355,07
5,125943;296,76;-126,44;-148,10;354,95
5,145556;296,82;-126,69;-148,42;355,21
5,166515;296,63;-126,50;-148,25;354,92
5,186649;296,55;-126,22;-147,87;354,60
5,211497;296,61;-126,48;-147,70;354,67
5,227888;296,76;-126,72;-147,48;354,79
5,247951;296,78;-126,70;-147,63;354,86
5,266554;296,63;-126,46;-147,39;354,55
5,287449;296,69;-126,52;-147,42;354,63
5,307833;296,67;-126,37;-147,31;354,51
5,328321;296,87;-126,22;-147,55;354,73
5,348031;296,85;-126,37;-147,67;354,82
5,367052;296,55;-125,99;-147,46;354,35
5,388317;296,72;-125,95;-147,46;354,48
5,408357;296,63;-126,16;-147,50;354,49
5,429010;296,85;-126,35;-147,67;354,81
5,448794;296,89;-126,52;-147,85;354,98
5,468755;296,78;-126,40;-147,67;354,77
5,487979;296,61;-126,76;-147,70;354,77
5,509275;296,74;-126,67;-147,87;354,92
5,529873;297,04;-126,91;-148,21;355,40
5,549410;297,06;-126,87;-148,30;355,44
5,569546;297,23;-126,82;-148,17;355,50
5,588810;297,44;-126,87;-148,38;355,78
5,610172;297,59;-126,72;-148,57;355,93
5,629211;297,90;-126,89;-148,90;356,40
5,649524;297,85;-126,54;-148,87;356,21
5,669541;297,70;-126,61;-148,72;356,05
5,689539;297,79;-126,63;-148,47;356,03
5,710448;297,79;-126,69;-148,44;356,04
5,731316;297,53;-126,48;-148,70;355,85
5,751129;296,97;-126,24;-148,49;355,21
5,770298;297,08;-126,22;-148,12;355,14
5,790936;296,84;-126,12;-147,93;354,83
5,812220;296,78;-126,50;-147,82;354,87
5,831548;296,80;-126,55;-147,80;354,89
5,851451;296,57;-126,54;-147,74;354,68
5,871384;296,82;-126,59;-148,02;355,02
5,890928;296,97;-126,74;-147,85;355,13
5,911274;297,36;-126,67;-147,78;355,40
5,931252;297,00;-126,70;-147,87;355,15
5,951174;297,10;-126,87;-147,70;355,22
5,971339;297,34;-126,72;-147,82;355,42
5,991729;297,42;-126,80;-147,70;355,46
6,012453;297,47;-126,78;-147,63;355,47
6,032405;296,95;-126,65;-147,16;354,79
6,052479;296,99;-126,68;-146,73;354,65
6,073139;296,95;-126,89;-146,67;354,67
6,093264;297,08;-126,89;-146,81;354,84
6,114289;297,29;-126,93;-147,07;355,13
6,133271;297,25;-126,78;-146,96;355,00
6,153907;297,19;-126,59;-146,96;354,89
6,173914;297,34;-126,54;-147,16;355,08
6,193587;297,59;-126,52;-147,39;355,37
6,215155;297,79;-126,67;-148,12;355,90
6,234425;297,68;-126,48;-148,19;355,77
6,254597;297,74;-126,39;-148,06;355,73
6,274590;297,45;-126,20;-147,99;355,39
6,296058;297,42;-126,40;-148,15;355,51
6,315440;297,38;-126,54;-148,55;355,69
6,334840;297,21;-126,54;-148,29;355,43
6,354610;297,21;-126,67;-148,25;355,47
6,378236;297,19;-126,61;-147,74;355,22
6,394651;297,06;-126,82;-147,74;355,18
6,414769;296,87;-127,17;-147,74;355,15
6,434623;296,99;-127,32;-147,50;355,20
6,455266;297,10;-127,40;-147,48;355,31
6,479490;297,06;-127,58;-147,48;355,35
6,496075;296,84;-127,75;-147,55;355,25
6,515693;296,63;-127,64;-147,54;355,03
6,535593;296,29;-127,30;-147,65;354,68
6,556036;296,52;-127,30;-147,69;354,88
6,576483;296,59;-127,28;-147,74;354,96
6,596677;296,42;-127,12;-148,00;354,87
6,617080;296,10;-126,76;-147,84;354,40
6,637009;296,14;-126,40;-147,52;354,17
6,657768;296,42;-126,39;-147,72;354,49
6,677934;296,70;-126,31;-147,72;354,70
6,697601;296,72;-126,55;-147,78;354,82
6,717557;296,24;-126,35;-147,74;354,33
6,737808;296,50;-125,82;-147,70;354,34
6,758060;296,65;-125,84;-147,95;354,58
6,777024;297,06;-125,80;-148,12;354,98
6,799076;296,95;-125,88;-148,10;354,90
6,818240;296,85;-125,60;-147,95;354,66
6,838651;296,78;-125,69;-148,00;354,66
6,858073;296,70;-125,56;-148,27;354,66
6,878329;296,99;-125,67;-148,19;354,90
6,898023;296,63;-125,88;-148,32;354,73
6,918976;296,39;-125,86;-147,87;354,33
6,938459;296,16;-126,25;-147,87;354,29
6,959457;296,27;-126,18;-148,02;354,41
6,978944;296,44;-126,57;-148,10;354,73
7,000425;296,31;-126,54;-148,02;354,57
7,020069;296,48;-126,54;-147,46;354,48
7,040465;296,48;-126,83;-147,46;354,59
7,060323;296,50;-126,82;-147,40;354,57
7,080976;296,48;-126,87;-147,55;354,64
7,100169;296,50;-126,72;-147,40;354,54
7,120806;296,52;-126,74;-147,39;354,55
7,140736;296,37;-126,57;-147,37;354,36
7,161666;296,48;-126,55;-147,35;354,44
7,180104;296,42;-126,63;-147,59;354,52
7,200169;296,25;-126,07;-147,42;354,11
7,220471;296,61;-126,29;-147,55;354,54
7,240389;296,76;-126,01;-147,44;354,52
7,260921;296,65;-126,16;-147,52;354,51
7,280766;296,40;-126,37;-147,59;354,41
7,300917;296,40;-126,20;-147,50;354,31
7,321634;296,65;-126,44;-147,55;354,63
7,342212;296,82;-126,44;-147,63;354,80
7,367643;296,99;-126,61;-147,93;355,13
7,382303;296,72;-126,61;-147,87;354,88
7,401693;296,72;-126,91;-147,97;355,03
7,422296;296,93;-126,93;-148,12;355,27
7,442308;296,93;-126,70;-148,19;355,22
7,464052;296,67;-126,93;-148,45;355,19
7,482660;296,52;-126,65;-148,40;354,94
7,503595;296,35;-126,33;-148,45;354,71
7,522603;296,40;-126,59;-148,29;354,78
7,543098;296,40;-126,59;-148,34;354,80
7,563458;296,40;-126,55;-148,47;354,85
7,584041;296,25;-126,31;-148,23;354,53
7,604601;296,55;-126,29;-148,21;354,77
7,623616;296,80;-126,09;-148,19;354,89
7,643578;296,63;-126,24;-148,42;354,90
7,663895;296,78;-126,52;-148,30;355,08
7,685825;296,42;-126,39;-148,27;354,72
7,705200;296,76;-126,24;-148,15;354,90
7,723781;296,82;-126,35;-148,30;355,05
7,744786;296,76;-126,57;-148,08;354,99
7,766689;296,67;-126,70;-148,21;355,01
7,785096;296,67;-126,80;-147,82;354,88
7,805292;296,85;-127,02;-147,69;355,06
7,825320;296,74;-127,14;-147,87;355,09
7,844951;297,00;-126,97;-148,08;355,33
7,864749;296,59;-126,91;-147,99;354,93
7,884821;296,54;-126,53;-147,52;354,55
7,905680;296,78;-126,42;-147,80;354,83
7,926160;296,87;-126,39;-147,63;354,83
7,946749;296,87;-126,35;-147,89;354,92
7,967141;296,91;-125,99;-148,02;354,88
7,985367;297,15;-125,80;-148,45;355,20
8,006376;297,44;-125,90;-148,47;355,48
8,027905;297,75;-126,18;-148,79;355,97
8,047810;298,04;-126,55;-149,39;356,59
8,066729;298,02;-126,44;-149,47;356,57
8,087174;298,07;-126,46;-149,45;356,62
8,106848;297,74;-126,42;-149,56;356,37
8,127406;297,68;-126,54;-149,54;356,35
8,147300;297,29;-126,61;-149,00;355,82
8,167770;297,04;-126,72;-148,68;355,53
8,187891;296,76;-126,39;-148,38;355,04
8,207810;296,40;-126,25;-147,99;354,54
8,228451;296,37;-126,25;-148,08;354,54
8,248233;296,20;-126,33;-148,08;354,43
8,268941;296,50;-126,39;-147,85;354,61
8,288206;296,55;-126,67;-147,80;354,73
8,308147;296,87;-126,74;-147,87;355,05
8,328935;296,65;-126,80;-148,14;355,00
8,348547;296,69;-126,89;-148,06;355,03
8,368986;296,89;-126,91;-148,21;355,27
8,389125;296,54;-126,97;-148,12;354,95
8,408981;296,52;-126,78;-148,17;354,90
8,437335;296,57;-126,78;-148,44;355,05
8,456674;296,18;-126,59;-148,31;354,60
8,469803;295,99;-126,39;-148,29;354,36
8,490247;296,18;-126,42;-148,15;354,48
8,510121;296,20;-126,67;-148,30;354,64
8,530186;296,05;-126,78;-148,15;354,50
8,552326;296,48;-126,91;-147,89;354,79
8,571183;296,55;-127,08;-147,76;354,86
8,590314;296,57;-127,27;-147,84;354,98
8,610383;296,70;-127,14;-148,14;355,16
8,630298;296,78;-127,10;-148,14;355,21
8,650440;296,70;-127,02;-147,93;355,04
8,671274;296,72;-126,85;-147,85;354,96
8,691293;297,08;-126,63;-148,15;355,30
8,711053;297,06;-126,59;-148,27;355,32
8,731036;296,93;-126,39;-148,36;355,18
8,751303;296,85;-126,20;-148,02;354,91
8,773071;296,95;-126,25;-147,76;354,90
8,792223;297,04;-126,48;-147,70;355,03
8,811884;297,17;-126,67;-147,84;355,26
8,831861;297,10;-126,54;-147,93;355,19
8,852845;297,02;-126,55;-147,95;355,14
8,873113;296,89;-126,42;-147,86;354,95
8,892155;296,84;-126,61;-147,78;354,94
8,912161;296,89;-126,39;-147,97;354,98
8,932379;296,97;-126,33;-148,06;355,06
8,953135;297,21;-126,18;-148,14;355,25
8,974255;297,00;-125,92;-148,40;355,09
8,993708;297,32;-125,86;-148,51;355,38
9,013083;297,29;-125,95;-148,21;355,26
9,033789;297,14;-126,12;-148,10;355,15
9,053109;297,40;-126,25;-148,38;355,53
9,074073;297,32;-126,54;-148,40;355,58
9,095021;297,64;-126,76;-148,66;356,03
9,113798;297,36;-126,99;-148,64;355,87
9,134326;297,49;-126,99;-148,34;355,85
9,153451;297,27;-127,19;-148,12;355,65
9,173604;297,17;-127,42;-148,34;355,74
9,194580;297,47;-127,59;-148,66;356,19
9,214231;297,64;-127,49;-148,57;356,25
9,234157;297,96;-127,62;-148,47;356,53
9,254836;297,64;-127,49;-148,38;356,18
9,274742;297,89;-127,53;-148,53;356,46
9,294847;297,94;-127,64;-148,77;356,64
9,315197;297,87;-127,51;-148,91;356,59
