time;Bx;By;Bz;BT
7,407583;0,06;-50,60;76,38;91,62
7,427917;0,36;-50,56;76,73;91,89
7,448197;0,38;-50,41;76,49;91,61
7,468453;0,06;-50,39;76,38;91,50
7,490734;-0,05;-50,56;76,56;91,75
7,509143;0,00;-50,75;76,62;91,90
7,529030;0,15;-50,63;76,68;91,89
7,548746;0,17;-50,43;76,70;91,79
7,568872;0,06;-50,75;76,62;91,90
7,590300;-0,31;-50,64;76,38;91,64
7,609619;-0,46;-50,52;76,62;91,78
7,629901;-0,05;-50,60;76,60;91,80
7,649836;0,17;-50,41;76,60;91,70
7,669947;-0,13;-50,30;76,49;91,54
7,689337;-0,16;-50,65;76,53;91,77
7,709644;-0,05;-50,73;76,51;91,80
7,729718;0,06;-50,41;76,53;91,64
7,750004;0,21;-50,35;76,68;91,73
7,770028;0,15;-50,58;76,68;91,86
7,790245;-0,09;-50,41;76,43;91,56
7,810897;-0,26;-50,34;76,30;91,41
7,830981;-0,01;-50,09;76,23;91,21
7,850526;0,00;-49,90;76,21;91,09
7,872717;-0,07;-50,09;76,23;91,21
7,890650;0,06;-50,19;76,36;91,37
7,911653;-0,11;-50,52;76,58;91,75
7,931462;0,00;-50,67;76,43;91,70
7,952445;-0,07;-50,65;76,55;91,79
7,971759;-0,01;-50,71;76,62;91,88
7,991802;-0,09;-50,97;76,81;92,18
8,012899;-0,03;-51,14;76,58;92,09
8,032928;-0,15;-51,22;76,43;92,01
8,052691;-0,28;-51,29;76,04;91,72
8,072729;-0,22;-51,05;75,70;91,31
8,093303;-0,22;-50,92;75,83;91,34
8,112766;0,25;-50,94;75,81;91,34
8,132935;0,23;-50,88;75,74;91,24
8,154508;0,23;-51,01;75,51;91,13
8,174823;0,06;-50,86;75,76;91,25
8,194075;0,17;-50,92;75,83;91,34
8,214227;0,29;-50,77;75,95;91,35
8,234258;0,53;-50,80;76,11;91,51
8,254737;0,64;-50,82;75,87;91,32
8,275092;0,36;-50,90;75,98;91,46
8,296073;0,47;-50,95;76,32;91,77
8,314373;0,38;-50,95;76,32;91,77
8,334645;0,42;-50,94;76,43;91,85
8,354651;0,40;-50,92;76,41;91,82
8,375525;0,36;-50,88;76,41;91,80
8,395554;0,34;-50,77;76,30;91,65
8,415520;0,17;-50,54;76,30;91,52
8,442443;0,19;-50,56;76,45;91,66
8,458972;0,04;-50,90;76,11;91,56
8,474703;0,19;-50,71;76,26;91,58
8,494785;0,21;-50,54;76,15;91,40
8,515217;0,00;-50,39;76,25;91,39
8,536996;0,02;-50,58;76,23;91,48
8,561030;-0,24;-50,75;76,23;91,57
8,577412;-0,07;-50,93;76,45;91,87
8,595447;0,04;-51,01;76,34;91,81
8,616184;-0,01;-50,82;76,40;91,76
8,636615;-0,13;-50,78;76,34;91,69
8,657363;-0,09;-51,01;76,30;91,78
8,677073;0,14;-50,95;76,26;91,72
8,698025;0,10;-50,92;76,36;91,78
8,716864;0,23;-50,82;76,26;91,65
8,736538;0,08;-50,58;76,19;91,45
8,757014;-0,15;-50,39;76,36;91,49
8,777811;0,00;-50,33;76,41;91,50
8,797488;0,08;-50,54;76,56;91,74
8,817260;-0,03;-50,49;76,32;91,51
8,837459;-0,03;-50,67;76,15;91,47
8,857364;-0,09;-50,80;76,28;91,65
8,878389;-0,13;-50,80;76,51;91,84
8,898440;0,02;-50,95;76,49;91,91
8,924746;0,04;-50,94;76,34;91,77
8,939633;-0,28;-50,95;76,23;91,69
8,957990;-0,41;-50,69;76,19;91,51
8,978055;-0,18;-50,73;76,38;91,69
8,998509;-0,39;-50,62;76,70;91,89
9,018963;-0,39;-50,35;76,56;91,64
9,038861;-0,31;-50,35;76,34;91,45
9,058794;-0,48;-50,49;76,30;91,49
9,079126;-0,41;-50,47;76,25;91,44
9,099187;-0,26;-50,49;76,36;91,54
9,120200;-0,13;-50,35;76,30;91,42
9,141249;-0,28;-50,41;76,32;91,47
9,160074;-0,35;-50,41;76,11;91,29
9,180707;-0,30;-50,54;76,11;91,37
9,200809;-0,43;-50,80;76,28;91,65
9,220626;-0,22;-50,94;76,28;91,73
9,241849;-0,31;-50,97;76,49;91,92
9,260975;-0,20;-50,92;76,47;91,87
9,280821;-0,03;-51,22;76,40;91,98
9,300796;-0,26;-51,22;76,47;92,04
9,328086;0,02;-51,20;76,43;92,00
9,344717;-0,03;-51,10;76,64;92,11
9,362559;0,04;-50,82;76,71;92,02
9,382180;0,10;-50,79;76,71;92,00
9,401517;0,10;-50,84;76,51;91,86
9,426712;-0,05;-50,90;76,62;91,98
9,442720;-0,22;-50,82;76,62;91,94
9,462347;0,17;-50,69;76,68;91,92
9,482178;0,14;-50,69;76,60;91,86
9,503102;0,15;-50,77;76,55;91,85
9,523980;-0,07;-50,90;76,51;91,89
9,545994;-0,26;-50,67;76,45;91,72
9,563100;-0,35;-50,75;76,40;91,72
9,582619;-0,22;-50,79;76,26;91,63
9,603063;-0,20;-50,84;76,10;91,52
9,623666;-0,43;-50,80;75,91;91,34
9,646252;-0,41;-50,73;76,06;91,42
