time;Bx;By;Bz;BT
7,144613;21,42;12,40;-19,70;31,63
7,163917;21,27;12,25;-19,74;31,49
7,184291;21,21;12,35;-19,70;31,47
7,209030;21,34;12,48;-19,60;31,55
7,225688;21,47;12,80;-19,79;31,88
7,246317;21,57;12,66;-19,79;31,89
7,265130;21,42;12,55;-19,72;31,70
7,285162;21,19;12,42;-19,55;31,39
7,305014;21,42;12,65;-19,59;31,66
7,325717;21,49;12,78;-19,75;31,87
7,345425;21,53;12,53;-19,90;31,89
7,366602;21,30;12,53;-19,90;31,74
7,386755;21,15;12,55;-19,83;31,60
7,407210;21,21;12,48;-19,90;31,65
7,427054;21,51;12,35;-19,77;31,72
7,447528;21,60;12,48;-19,77;31,83
7,468086;21,51;12,44;-19,44;31,55
7,487461;21,49;12,33;-19,19;31,34
7,507119;21,30;12,36;-18,97;31,09
7,527654;21,40;12,36;-19,14;31,26
7,547675;21,47;12,23;-19,27;31,34
7,568512;21,25;12,46;-19,49;31,41
7,588536;21,14;12,61;-19,64;31,49
7,609755;21,19;12,59;-19,83;31,64
7,628891;21,19;12,40;-20,17;31,77
7,650866;21,17;12,29;-20,19;31,73
7,669226;21,23;12,48;-20,11;31,79
7,687876;21,08;12,36;-19,96;31,55
7,708448;21,00;12,36;-19,89;31,46
7,728583;21,08;12,44;-19,55;31,32
7,748775;20,91;12,35;-19,64;31,23
7,769231;20,61;12,53;-19,25;30,86
7,789153;20,20;12,65;-19,16;30,57
7,810083;20,20;12,61;-19,12;30,54
7,837767;20,16;12,40;-19,23;30,50
7,852103;20,16;12,31;-19,27;30,48
7,869447;19,95;12,29;-19,42;30,43
7,889989;19,84;12,12;-19,57;30,39
7,910828;20,07;12,21;-19,66;30,63
7,932238;20,07;12,21;-19,79;30,72
7,954810;20,33;12,21;-19,44;30,66
7,970753;20,24;12,21;-19,40;30,58
7,990355;20,24;12,40;-19,34;30,62
8,010691;20,39;12,55;-19,19;30,68
8,031830;20,59;12,53;-19,04;30,72
8,050967;20,72;12,53;-18,87;30,70
8,071990;20,55;12,48;-18,67;30,44
8,091686;20,67;12,27;-18,65;30,42
8,111349;20,57;12,18;-18,86;30,45
8,131562;20,67;12,48;-19,12;30,79
8,151178;20,91;12,40;-19,19;30,97
8,171999;21,02;12,44;-19,08;31,00
8,192623;21,04;12,50;-19,27;31,15
8,212417;21,29;12,44;-19,25;31,28
8,231911;21,40;12,59;-19,23;31,40
