time;Bx;By;Bz;BT
4,805275;26,12;1,45;-14,62;29,97
4,825746;26,12;1,45;-14,80;30,06
4,844708;26,24;1,51;-14,62;30,07
4,864728;26,01;1,43;-14,62;29,87
4,884951;26,07;1,34;-14,62;29,92
4,905446;26,03;1,32;-14,77;29,96
4,925472;26,46;1,45;-14,77;30,34
4,945082;26,40;1,25;-15,05;30,42
4,965166;26,46;1,26;-15,10;30,49
4,985858;26,67;1,32;-15,03;30,64
5,006418;26,59;1,38;-14,97;30,55
5,027999;26,89;1,43;-14,92;30,79
5,047442;26,78;1,49;-14,99;30,73
5,068917;26,87;1,45;-14,86;30,74
5,086134;26,63;1,51;-15,01;30,61
5,106699;26,48;1,58;-14,90;30,42
5,127299;26,63;1,47;-14,75;30,48
5,147059;26,31;1,30;-14,58;30,11
5,167377;26,44;1,08;-14,58;30,21
5,188011;26,35;1,17;-14,62;30,15
5,207051;26,27;1,15;-14,64;30,10
5,227815;26,33;1,32;-14,67;30,17
5,248048;26,70;1,30;-14,56;30,44
5,267429;26,74;1,34;-14,47;30,43
5,288074;26,59;1,19;-14,67;30,40
5,308184;26,54;1,21;-15,12;30,57
5,328230;26,46;1,10;-15,24;30,55
5,348584;26,48;0,98;-15,22;30,56
5,368186;26,70;1,25;-15,27;30,79
5,388510;26,63;1,23;-15,39;30,78
5,408722;26,31;1,08;-15,63;30,62
5,428589;26,18;1,08;-15,63;30,51
5,448815;26,20;1,19;-15,46;30,44
5,470154;26,63;1,42;-15,26;30,72
5,489475;26,59;1,77;-15,31;30,74
5,509178;26,29;1,77;-15,22;30,43
5,529227;26,20;1,60;-15,26;30,36
5,549382;26,22;1,62;-15,27;30,39
5,569285;26,35;1,70;-15,20;30,47
5,589548;26,57;1,47;-15,20;30,65
5,610021;26,54;1,38;-15,39;30,71
5,629696;26,33;1,42;-15,39;30,53
5,650877;26,35;1,30;-15,54;30,62
5,671308;26,67;1,19;-15,56;30,90
5,690890;26,65;1,21;-15,41;30,80
5,710773;26,54;0,96;-15,35;30,67
5,731181;26,67;0,89;-15,26;30,74
5,750917;26,59;1,13;-15,59;30,85
5,771968;26,57;1,30;-15,22;30,65
5,791655;26,54;1,06;-15,20;30,60
5,812623;26,70;0,83;-15,07;30,67
5,834649;26,55;1,11;-15,41;30,72
5,853179;26,74;1,08;-15,61;30,98
5,872793;26,76;1,10;-15,54;30,96
5,892372;26,78;1,21;-15,61;31,02
5,912881;26,55;1,30;-15,09;30,57
5,933044;26,57;1,13;-15,27;30,67
5,952910;26,42;1,28;-15,29;30,56
5,972938;26,39;1,45;-15,29;30,53
5,992662;26,39;1,32;-14,71;30,24
6,020433;26,20;1,23;-14,64;30,03
6,035760;26,24;1,30;-14,66;30,08
6,053310;26,10;1,30;-14,56;29,92
6,073289;26,16;1,34;-14,69;30,03
6,093895;26,07;1,56;-14,79;30,01
6,113904;26,09;1,47;-14,67;29,97
6,135144;26,20;1,58;-14,60;30,03
6,155955;26,39;1,51;-14,88;30,33
6,174890;26,37;1,58;-14,77;30,26
6,195063;26,33;1,43;-14,88;30,28
6,221130;26,20;1,43;-15,14;30,29
6,237245;26,10;1,40;-15,24;30,26
6,255255;26,09;1,28;-15,22;30,23
6,274756;26,25;1,38;-15,33;30,43
6,295378;26,18;1,19;-15,48;30,44
6,315034;25,90;1,19;-15,42;30,17
6,336751;25,94;1,36;-15,72;30,36
6,356365;25,77;1,56;-15,46;30,09
6,376499;25,88;1,45;-15,31;30,10
6,395500;25,90;1,38;-15,20;30,06
6,415450;26,18;1,19;-15,26;30,32
6,436774;26,12;1,41;-15,16;30,24
6,456688;26,01;1,47;-15,14;30,13
6,476483;26,01;1,64;-15,27;30,21
6,496288;25,94;1,51;-15,14;30,07
6,516236;26,09;1,45;-15,42;30,34
6,536299;26,03;1,53;-15,55;30,36
6,556986;26,05;1,70;-15,74;30,48
6,576868;25,92;1,83;-15,48;30,24
6,597760;26,18;1,56;-15,39;30,41
6,617461;26,29;1,55;-15,24;30,43
6,637935;26,40;1,47;-15,31;30,56
6,658076;26,52;1,53;-15,16;30,58
6,678359;26,54;1,55;-14,97;30,51
6,698405;26,59;1,77;-14,71;30,44
6,718780;26,52;1,55;-14,77;30,39
6,738560;26,65;1,62;-15,03;30,64
6,758730;26,57;1,75;-15,26;30,69
6,778968;26,50;1,79;-15,35;30,68
6,799247;26,52;1,73;-15,11;30,57
6,818636;26,48;1,85;-15,03;30,50
6,839565;26,63;1,71;-15,12;30,67
6,858847;26,37;1,32;-15,33;30,53
6,879023;26,67;1,28;-15,27;30,76
6,899083;26,48;1,26;-15,12;30,52
6,919116;26,37;1,21;-15,01;30,37
6,939554;26,54;1,21;-15,01;30,51
6,959685;26,63;1,25;-14,96;30,57
6,979704;26,63;1,17;-14,96;30,56
7,000018;26,55;1,41;-14,97;30,52
7,020734;26,93;1,70;-14,66;30,71
7,040366;27,06;1,83;-14,39;30,70
7,060451;27,21;2,00;-14,28;30,80
7,080372;26,97;1,83;-14,66;30,75
7,105565;26,84;1,79;-14,60;30,60
7,120839;26,69;1,77;-14,81;30,57
7,140464;26,72;1,66;-14,92;30,65
7,160577;26,74;1,41;-14,94;30,66
7,180866;26,42;1,41;-15,01;30,42
7,205459;26,16;1,36;-15,05;30,21
7,222342;26,24;1,38;-15,29;30,40
7,241262;26,52;1,49;-14,92;30,46
7,261356;26,48;1,71;-15,01;30,49
7,281636;26,54;1,83;-14,81;30,44
7,305300;26,55;2,01;-14,88;30,51
7,322087;26,63;2,20;-14,94;30,61
7,342337;26,76;1,94;-15,16;30,82
7,362260;26,89;1,94;-15,35;31,02
7,383551;26,67;1,81;-15,31;30,80
7,405646;26,57;1,90;-15,41;30,77
7,426273;26,57;1,68;-15,31;30,71
7,443456;26,40;1,71;-15,46;30,65
7,463209;26,55;1,53;-15,44;30,76
7,483437;26,59;1,68;-15,37;30,76
7,503648;26,70;1,70;-15,48;30,91
7,525230;26,44;1,70;-15,52;30,71
7,544041;26,42;1,66;-15,54;30,70
7,565339;26,40;1,64;-15,59;30,71
7,583888;26,42;1,45;-15,57;30,71
7,604190;26,63;1,43;-15,50;30,84
7,624111;26,37;1,47;-15,67;30,71
7,644740;26,12;1,40;-15,42;30,37
7,664695;26,09;1,58;-15,39;30,33
7,684673;26,29;1,56;-15,37;30,49
7,704242;26,48;1,51;-15,48;30,71
7,725135;26,65;1,43;-15,20;30,71
7,745103;26,69;1,64;-15,11;30,71
7,765839;26,72;1,64;-15,11;30,74
7,786001;26,74;1,58;-14,96;30,68
7,804818;26,89;1,56;-15,11;30,88
7,826232;26,82;1,55;-15,03;30,78
7,845959;26,63;1,51;-14,90;30,55
7,865839;26,46;1,60;-14,64;30,28
7,885774;26,31;1,56;-14,77;30,21
7,906072;26,16;1,64;-15,01;30,21
7,926522;26,01;1,53;-15,16;30,15
7,947398;26,03;1,62;-15,05;30,11
7,966707;26,07;1,73;-15,29;30,27
7,988399;26,09;1,53;-15,24;30,25
8,007108;26,20;1,58;-15,52;30,49
8,027287;26,44;1,28;-15,63;30,74
8,047418;26,39;1,34;-15,65;30,71
8,067772;26,59;1,13;-15,56;30,83
8,087610;26,70;1,11;-15,50;30,90
8,110154;26,59;1,10;-15,52;30,81
8,128464;26,63;0,78;-15,35;30,75
8,148296;26,52;0,85;-15,27;30,61
8,168707;26,61;0,72;-15,11;30,61
8,188579;26,52;0,91;-14,88;30,42
8,207986;26,65;1,13;-14,94;30,57
8,228686;26,44;1,38;-14,96;30,41
8,248761;26,46;1,40;-15,07;30,48
8,269505;26,55;1,32;-14,94;30,50
8,294758;26,44;1,53;-14,99;30,43
8,311615;26,52;1,71;-14,94;30,48
8,329487;26,46;1,90;-14,84;30,40
8,350134;26,29;2,03;-14,97;30,33
8,370128;26,14;1,75;-14,95;30,17
8,391405;26,20;1,73;-14,88;30,18
8,411860;26,24;1,73;-14,56;30,06
8,430006;26,27;2,03;-14,79;30,22
8,449944;26,25;1,88;-14,80;30,20
8,470387;26,29;1,71;-15,14;30,39
8,490829;26,27;1,77;-15,12;30,37
8,510638;26,40;1,68;-15,16;30,49
8,531241;26,44;1,94;-15,20;30,56
8,551257;26,52;1,79;-15,44;30,74
8,570767;26,42;1,71;-15,54;30,70
8,591578;26,50;1,70;-15,52;30,75
8,611912;26,40;1,83;-15,39;30,62
8,633585;26,54;1,96;-15,26;30,67
8,652377;26,42;1,81;-15,46;30,67
8,671923;26,39;1,75;-15,54;30,67
8,691936;26,50;1,60;-15,52;30,75
8,713365;26,50;1,68;-15,29;30,64
8,732512;26,59;1,75;-15,39;30,77
8,753687;26,35;1,51;-15,27;30,49
8,773305;26,48;1,55;-15,14;30,54
8,793267;26,35;1,32;-15,11;30,40
8,812985;26,46;1,30;-14,90;30,39
8,833697;26,33;1,38;-14,77;30,22
8,852957;26,20;1,28;-14,77;30,10
8,873123;25,97;1,38;-14,73;29,89
8,893692;25,92;1,23;-14,69;29,82
8,913888;26,27;1,32;-14,73;30,15
8,933992;26,12;1,53;-14,84;30,08
8,954400;26,07;1,55;-14,69;29,96
8,975896;26,05;1,66;-14,58;29,90
8,995147;26,18;1,66;-14,67;30,06
9,014599;26,33;1,64;-14,56;30,13
9,034936;26,54;1,66;-14,71;30,39
9,055014;26,37;1,81;-14,92;30,35
9,075317;26,48;1,64;-14,94;30,45
9,094804;26,63;1,53;-15,27;30,74
9,114860;26,76;1,62;-15,31;30,87
9,135052;26,78;1,64;-15,39;30,93
9,160845;26,93;1,70;-15,29;31,02
9,175818;26,91;1,75;-15,44;31,08
9,195678;27,00;1,62;-15,27;31,07
9,215025;27,14;1,71;-15,14;31,12
9,236632;26,82;1,71;-15,20;30,87
9,263951;26,69;1,49;-14,94;30,62
9,280204;26,80;1,60;-14,96;30,73
9,296643;26,85;1,51;-15,16;30,88
9,315679;26,55;1,21;-15,31;30,68
9,336483;26,44;1,02;-15,39;30,61
9,357733;26,29;0,98;-15,39;30,48
9,379537;26,59;1,00;-15,24;30,66
9,397346;26,55;1,19;-15,10;30,57
9,416758;26,50;1,17;-15,16;30,55
9,436984;26,10;1,04;-15,16;30,21
9,456850;26,14;1,04;-14,95;30,14
9,478499;26,25;1,28;-14,75;30,14
9,498315;26,39;1,58;-14,62;30,21
9,518043;26,50;1,38;-14,73;30,35
9,537992;26,12;1,23;-14,79;30,04
9,558157;26,27;1,25;-14,90;30,23
9,579939;26,48;1,25;-14,64;30,28
9,598421;26,87;1,47;-14,47;30,56
9,618744;26,74;1,38;-14,41;30,41
9,638513;26,95;1,49;-14,52;30,65
9,658542;26,70;1,47;-14,36;30,35
9,678586;26,74;1,85;-14,24;30,35
9,699305;26,80;1,83;-14,39;30,47
9,720940;26,63;1,86;-14,39;30,33
9,739837;26,69;1,81;-14,62;30,48
9,758755;26,69;1,58;-14,66;30,49
9,779267;26,61;1,70;-14,86;30,53
9,799938;26,37;1,55;-14,90;30,33
9,820065;26,50;1,73;-15,09;30,54
9,840662;26,40;1,56;-14,99;30,40
9,860025;26,40;1,64;-14,86;30,34
9,879960;26,42;1,49;-14,79;30,32
9,900623;26,24;1,68;-14,73;30,14
9,920938;26,31;1,71;-14,86;30,27
9,940750;26,44;1,68;-14,77;30,33
9,963139;26,61;1,64;-14,81;30,50
