time;Bx;By;Bz;BT
12,722094;21,30;11,46;-19,89;31,32
12,743056;21,38;11,22;-19,94;31,32
12,762857;21,30;11,24;-20,02;31,32
12,783140;21,15;11,00;-19,96;31,09
12,804638;21,08;11,07;-20,20;31,23
12,823402;21,17;11,16;-20,11;31,26
12,843099;20,89;10,96;-20,19;31,05
12,863176;20,93;11,09;-20,15;31,10
12,884245;20,91;11,37;-20,17;31,20
12,904919;20,70;11,61;-20,20;31,17
12,925226;20,80;11,39;-20,20;31,15
12,943965;20,82;11,37;-20,17;31,13
12,963836;20,85;11,45;-20,13;31,16
12,984290;20,63;11,45;-20,22;31,07
13,004319;20,67;11,54;-20,30;31,18
13,024189;20,65;11,43;-20,50;31,26
13,044176;20,61;11,13;-20,47;31,11
13,065328;20,84;11,00;-20,47;31,21
13,084917;20,57;11,18;-20,37;31,04
13,106248;20,63;11,39;-20,34;31,13
13,125791;20,76;11,26;-19,98;30,93
13,145977;20,65;11,31;-19,87;30,81
13,165386;20,52;11,31;-19,96;30,78
13,185619;20,52;11,31;-19,77;30,66
13,206900;20,59;11,45;-20,09;30,96
13,225768;20,52;11,43;-19,89;30,77
13,245949;20,84;11,35;-19,87;30,95
13,266040;20,63;11,16;-19,75;30,67
13,285928;20,67;11,01;-19,96;30,77
13,306532;20,85;11,01;-20,13;31,01
13,330720;21,34;11,15;-19,77;31,16
13,349808;21,23;11,26;-19,92;31,22
13,366273;21,17;11,45;-19,75;31,14
13,386417;21,02;11,63;-19,96;31,24
13,409091;21,08;11,60;-20,26;31,45
13,428862;21,36;11,61;-20,34;31,70
13,447661;21,27;11,78;-20,34;31,70
13,467385;21,30;11,91;-20,07;31,60
13,487443;21,06;11,90;-20,45;31,67
13,507304;21,19;11,73;-20,51;31,73
13,527484;21,25;11,61;-20,36;31,63
13,547701;21,23;11,78;-20,37;31,70
13,568728;21,21;11,71;-20,19;31,54
13,588149;21,29;11,73;-20,30;31,66
13,609033;21,30;11,76;-20,36;31,73
13,629164;21,47;11,52;-20,69;31,97
13,648995;21,44;11,46;-20,66;31,90
13,669379;21,42;11,52;-20,54;31,83
13,689454;21,44;11,50;-20,69;31,94
13,709377;21,45;11,46;-20,71;31,95
13,729160;21,60;11,58;-20,60;32,02
13,749582;21,34;11,41;-20,50;31,72
13,770617;21,36;11,30;-20,49;31,68
13,789688;21,12;11,45;-20,28;31,44
13,811290;21,14;11,43;-19,90;31,20
13,830296;21,27;11,52;-19,87;31,30
13,850344;21,08;11,46;-19,90;31,18
13,870667;21,08;11,30;-19,77;31,03
13,890183;20,87;11,28;-19,89;30,96
13,910771;21,06;11,39;-19,90;31,14
13,931045;20,89;11,39;-20,00;31,08
13,950965;20,99;11,24;-20,02;31,10
13,971206;21,10;11,05;-20,26;31,27
13,990729;21,10;11,18;-20,43;31,43
14,010630;21,32;11,18;-20,43;31,58
14,031370;21,44;11,26;-20,49;31,72
14,051586;21,45;11,28;-20,34;31,64
14,071886;21,42;11,31;-20,56;31,77
14,091448;21,57;11,37;-20,45;31,82
14,111772;21,38;11,48;-20,52;31,78
14,132482;21,30;11,71;-20,58;31,85
14,152336;21,23;11,54;-20,41;31,63
14,180401;21,12;11,56;-20,43;31,57
14,199697;21,04;11,39;-20,41;31,45
14,212462;21,04;11,35;-20,54;31,52
14,232638;20,95;11,35;-20,19;31,23
14,252661;20,78;11,45;-20,09;31,09
14,278740;20,84;11,46;-20,11;31,15
14,293761;20,61;11,60;-20,04;31,00
14,313522;20,52;11,67;-20,20;31,07
14,333429;20,65;11,58;-20,34;31,21
14,354613;20,87;11,71;-20,43;31,47
14,374180;20,78;11,76;-20,35;31,38
14,409835;20,85;11,78;-20,47;31,51
14,432213;21,15;11,69;-20,60;31,76
14,433291;21,02;11,78;-20,47;31,62
14,453905;21,25;11,71;-20,28;31,62
14,474054;21,36;11,78;-20,20;31,68
14,494317;21,25;11,90;-20,09;31,57
14,514440;21,02;11,82;-20,09;31,39
14,534868;21,06;11,65;-20,19;31,41
14,555309;21,08;11,63;-20,07;31,35
14,575001;21,08;11,73;-20,17;31,44
14,596765;21,25;11,58;-20,19;31,51
14,616608;21,25;11,39;-20,37;31,56
14,635592;21,14;11,41;-20,28;31,43
14,655990;21,06;11,48;-20,30;31,42
14,676764;20,95;11,50;-20,28;31,34
14,697180;20,93;11,65;-20,26;31,37
14,717016;20,93;11,52;-20,56;31,52
14,736949;21,02;11,39;-20,30;31,36
14,756696;20,99;11,54;-20,37;31,44
14,776360;20,93;11,35;-20,43;31,37
14,796333;20,95;11,03;-20,19;31,11
14,816908;20,87;10,90;-20,15;30,99
14,837619;21,00;10,94;-20,06;31,03
14,857527;21,08;10,81;-19,92;30,95
14,877815;21,06;10,86;-19,91;30,95
14,898315;20,91;10,79;-20,02;30,89
14,917648;21,00;10,75;-20,09;30,99
14,938563;20,91;11,11;-20,09;31,05
14,959268;21,02;11,20;-20,15;31,20
14,978600;21,23;11,28;-20,15;31,37
14,997725;21,04;11,22;-20,22;31,27
15,018176;20,99;11,50;-20,37;31,43
15,038561;20,91;11,54;-20,26;31,32
15,058537;21,02;11,52;-20,09;31,28
15,078640;21,06;11,43;-19,96;31,19
15,099098;21,15;11,24;-19,83;31,10
15,119002;21,04;11,28;-20,04;31,17
15,139280;21,08;11,22;-20,09;31,21
15,159407;21,08;11,13;-20,35;31,34
15,179862;21,25;10,83;-20,45;31,41
15,199517;21,21;10,96;-20,41;31,41
15,220015;21,00;11,20;-20,49;31,41
15,240588;20,97;11,24;-20,41;31,35
15,260401;20,97;11,24;-20,32;31,28
15,281502;21,06;11,31;-20,45;31,46
15,301907;20,87;11,61;-20,37;31,40
15,320803;21,00;11,52;-20,15;31,30
15,340286;20,85;11,60;-20,11;31,21
15,365013;21,21;11,54;-20,28;31,53
15,380780;21,14;11,16;-20,47;31,47
15,400651;21,04;11,22;-20,60;31,51
15,420758;20,97;11,33;-20,67;31,55
15,441281;20,97;11,33;-20,49;31,43
15,461397;21,02;11,11;-20,43;31,35
15,482316;21,08;11,22;-20,41;31,41
15,502342;20,97;11,31;-20,35;31,34
15,522282;20,69;11,43;-20,30;31,15
15,542933;20,78;11,65;-20,30;31,30
15,563253;20,89;11,58;-20,35;31,38
15,581951;20,95;11,54;-20,58;31,55
15,602757;20,76;11,63;-20,50;31,41
15,622651;20,97;11,73;-20,50;31,58
15,642198;20,72;11,88;-20,69;31,60
15,663139;20,78;11,84;-20,60;31,56
15,682893;20,70;11,73;-20,58;31,46
15,707115;20,40;11,69;-20,41;31,14
15,723625;20,48;11,76;-20,30;31,14
15,743723;20,63;11,82;-20,13;31,15
15,762919;20,97;11,67;-20,28;31,42
15,782903;20,76;11,54;-20,28;31,23
15,803354;20,82;11,46;-20,02;31,07
15,823656;20,67;11,56;-20,11;31,07
15,844053;20,93;11,52;-20,05;31,19
15,864244;21,32;11,33;-20,22;31,50
15,884959;21,25;11,35;-20,20;31,44
15,905114;21,23;11,24;-20,15;31,35
15,925214;20,97;11,18;-20,06;31,09
15,946806;21,12;11,16;-20,13;31,24
15,964933;21,25;11,37;-20,13;31,40
15,985796;21,68;11,22;-19,98;31,55
16,005321;21,51;11,22;-19,81;31,32
16,026020;21,51;11,45;-19,81;31,40
16,046536;21,60;11,45;-19,87;31,50
16,066745;21,68;11,58;-19,81;31,57
16,086805;21,59;11,71;-19,81;31,55
16,106448;21,32;11,75;-19,68;31,30
16,126117;21,34;11,56;-19,70;31,26
16,146581;21,23;11,65;-19,66;31,19
16,167062;21,30;11,43;-19,75;31,22
16,187141;21,34;11,65;-19,68;31,28
16,207047;21,30;11,52;-19,89;31,34
16,227044;21,25;11,43;-20,09;31,40
16,247496;21,34;11,30;-20,15;31,45
16,270490;21,49;11,18;-20,26;31,58
16,290458;21,45;11,15;-20,26;31,54
16,307044;21,19;11,01;-20,41;31,42
16,327527;21,15;11,28;-20,54;31,57
16,348540;21,12;10,96;-20,49;31,40
16,371380;21,04;10,94;-20,21;31,16
16,389725;20,80;11,03;-20,00;30,89
16,407400;20,76;11,22;-19,85;30,84
16,428130;20,78;11,46;-19,87;30,95
16,449416;20,84;11,48;-20,04;31,10
16,471984;20,85;11,65;-20,00;31,15
16,490140;20,80;11,41;-20,02;31,04
16,509026;20,78;11,56;-19,96;31,05
16,528590;20,89;11,52;-20,07;31,18
16,551100;21,06;11,35;-20,35;31,41
16,569689;20,99;11,24;-20,52;31,43
16,590054;21,02;11,16;-20,69;31,54
16,609956;20,84;11,18;-20,62;31,37
16,629371;20,93;11,00;-20,41;31,23
16,649944;20,78;11,18;-20,41;31,20
16,669779;20,40;11,00;-20,66;31,05
16,689980;20,31;11,18;-20,66;31,05
16,710195;20,44;11,22;-20,60;31,11
16,730554;20,59;11,20;-20,88;31,39
16,750678;20,46;11,07;-20,79;31,20
16,770421;20,67;11,24;-20,56;31,24
16,791316;20,61;11,30;-20,99;31,51
16,810998;20,80;11,16;-20,77;31,44
16,832932;21,17;11,31;-20,52;31,58
16,850786;21,27;11,13;-20,56;31,60
16,871265;21,19;11,39;-20,39;31,54
16,891457;21,25;11,30;-20,22;31,43
16,912674;21,30;11,37;-20,19;31,47
16,931236;21,30;11,20;-20,51;31,62
16,951756;21,44;11,24;-20,24;31,55
16,971762;21,34;11,41;-20,34;31,61
16,992088;21,12;11,54;-20,37;31,53
17,022045;21,00;11,62;-20,32;31,45
17,036412;21,00;11,45;-20,36;31,41
17,052538;20,76;11,52;-20,24;31,20
17,072946;20,55;11,33;-20,22;30,98
17,093091;20,48;11,33;-20,09;30,85
17,113470;20,52;11,35;-20,20;30,95
17,133953;20,39;11,35;-20,37;30,98
17,153570;20,50;11,11;-20,35;30,95
17,173730;20,37;11,24;-20,52;31,02
17,193834;20,33;11,35;-20,47;31,00
17,219686;20,27;11,43;-20,47;30,99
17,234337;20,50;11,60;-20,34;31,12
17,254183;20,50;11,60;-20,34;31,12
17,274740;20,46;11,67;-20,49;31,22
17,294629;20,72;11,71;-20,54;31,44
17,316260;20,78;11,91;-20,69;31,65
17,334903;20,93;11,84;-20,64;31,69
17,358294;20,85;11,84;-20,71;31,69
17,376857;20,97;11,73;-20,82;31,79
17,396725;20,89;11,71;-20,97;31,84
17,414616;20,93;11,88;-20,84;31,84
17,436718;20,89;11,91;-20,58;31,65
17,457736;20,82;11,78;-20,39;31,43
17,477072;20,84;11,80;-20,11;31,27
17,495852;20,80;11,86;-19,92;31,15
17,517147;20,69;11,48;-20,00;30,98
17,537475;20,80;11,52;-19,83;30,96
17,557109;20,85;11,35;-19,79;30,91
17,577230;20,69;11,28;-19,74;30,73
17,596232;20,46;11,15;-19,77;30,56
17,616091;20,46;11,15;-19,77;30,56
17,638180;20,29;11,28;-19,68;30,43
17,657316;20,33;11,28;-19,68;30,46
17,677834;20,37;11,54;-19,72;30,61
17,696799;20,44;11,56;-19,57;30,57
17,717193;20,42;11,78;-19,59;30,65
17,737732;20,70;11,61;-19,83;30,93
17,757624;21,00;11,46;-19,81;31,07
17,777533;20,95;11,56;-19,81;31,06
17,797599;21,23;11,15;-20,11;31,30
17,817531;21,29;10,96;-19,81;31,08
17,837673;21,19;10,86;-19,64;30,87
17,857598;21,08;10,79;-19,62;30,75
17,877864;21,23;10,56;-19,64;30,79
17,899214;21,00;10,75;-19,70;30,74
17,918142;20,97;10,86;-19,68;30,74
17,938169;20,93;10,90;-19,59;30,67
17,958725;20,63;11,03;-19,59;30,51
17,978817;20,52;11,15;-19,90;30,68
17,998647;20,85;11,26;-20,09;31,07
18,018743;20,97;11,33;-20,30;31,31
18,038971;20,97;11,50;-20,20;31,31
18,059479;21,21;11,26;-20,22;31,39
18,079379;21,12;11,48;-20,30;31,46
18,099925;21,17;11,33;-20,28;31,43
18,119843;21,40;11,37;-20,49;31,73
18,139908;21,27;11,16;-20,54;31,61
18,160073;21,32;11,26;-20,34;31,54
18,180397;21,34;11,15;-20,26;31,47
18,199549;21,45;11,20;-20,20;31,53
18,220074;21,40;11,39;-20,06;31,46
18,241369;21,32;11,16;-19,85;31,20
18,260317;21,29;11,30;-20,04;31,34
18,280666;21,29;11,39;-19,87;31,27
18,300565;21,45;11,65;-19,87;31,48
18,320627;21,15;11,50;-19,98;31,29
