time;Bx;By;Bz;BT
2,893491;110,93;59,84;-72,52;145,41
2,912477;110,76;59,84;-72,52;145,28
2,932639;110,82;59,75;-72,52;145,29
2,953838;110,91;59,61;-72,56;145,32
2,973111;110,97;59,65;-72,26;145,23
2,993747;111,15;59,91;-72,09;145,40
3,018538;110,97;60,10;-71,99;145,29
3,034411;111,10;60,14;-71,92;145,37
3,053466;111,08;60,35;-72,37;145,66
3,073392;111,14;60,38;-72,39;145,73
3,093515;111,04;60,29;-72,48;145,67
3,119291;110,99;60,38;-72,41;145,62
3,134646;111,06;60,21;-72,71;145,76
3,153797;110,97;60,08;-72,91;145,74
3,174965;111,06;59,95;-72,69;145,64
3,194757;110,87;59,84;-72,74;145,48
3,214896;110,89;59,60;-72,56;145,30
3,237874;111,02;59,41;-72,59;145,35
3,255541;110,97;59,33;-72,63;145,29
3,275590;111,10;59,33;-72,67;145,41
3,295551;110,89;59,58;-72,50;145,27
3,314972;110,89;59,39;-72,33;145,11
3,336146;110,82;59,15;-72,54;145,05
3,358038;110,87;59,09;-72,74;145,18
3,376401;110,97;59,35;-72,70;145,34
3,395479;110,95;59,50;-72,65;145,35
3,415727;111,14;59,35;-72,52;145,37
3,436012;111,08;59,20;-72,54;145,28
3,456186;111,27;58,90;-72,50;145,28
3,476881;111,49;58,90;-72,63;145,52
3,496362;111,38;58,92;-72,52;145,38
3,516607;111,30;58,92;-72,46;145,30
3,537208;111,02;58,81;-72,55;145,08
3,556867;111,02;58,73;-72,50;145,02
3,577435;110,84;58,79;-72,54;144,92
3,598003;110,84;58,92;-72,54;144,98
3,618953;110,78;59,02;-72,54;144,97
3,637897;110,50;59,39;-72,42;144,85
3,657891;110,65;59,65;-72,59;145,16
3,677799;110,67;59,80;-72,61;145,24
3,697886;110,72;59,82;-72,52;145,25
3,718529;110,55;59,95;-72,57;145,20
3,739983;110,61;60,12;-72,57;145,31
3,758378;110,74;60,03;-72,54;145,36
3,779482;110,63;60,21;-72,52;145,34
3,801246;110,65;60,06;-72,63;145,35
3,820430;110,48;59,99;-72,44;145,09
3,838646;110,70;59,99;-72,40;145,25
3,858288;110,78;60,14;-72,33;145,33
3,879816;110,84;60,06;-72,39;145,37
3,899022;110,99;60,31;-72,56;145,67
3,919456;110,91;60,51;-72,67;145,75
3,939601;111,14;60,61;-72,50;145,88
3,959936;111,36;60,48;-72,46;145,98
3,980515;111,49;60,35;-72,56;146,07
4,000457;111,30;60,31;-72,52;145,89
4,020906;111,32;60,03;-72,59;145,83
4,040589;111,45;60,12;-72,56;145,95
4,059675;111,19;59,99;-72,56;145,69
4,080270;111,06;59,80;-72,56;145,52
4,101037;110,93;59,67;-72,82;145,49
4,121252;110,80;59,71;-72,76;145,38
4,141114;110,72;59,93;-72,89;145,48
4,161251;110,84;59,76;-72,91;145,51
4,181782;110,82;59,97;-72,87;145,56
4,202170;110,82;60,01;-72,82;145,55
4,222860;110,95;59,88;-72,72;145,55
4,241433;111,08;60,01;-72,80;145,74
4,261820;111,23;60,03;-72,72;145,82
4,283252;111,06;60,05;-72,76;145,72
4,304540;111,06;59,91;-72,67;145,62
4,322610;110,84;60,05;-72,89;145,61
4,342546;110,82;60,01;-72,93;145,60
4,362826;110,76;59,86;-73,01;145,54
4,384469;110,80;60,08;-72,91;145,61
4,403306;110,57;59,82;-72,61;145,18
4,423451;110,46;59,80;-72,72;145,14
4,444989;110,70;60,01;-72,69;145,40
4,463053;110,67;60,21;-72,67;145,44
4,483012;110,91;60,38;-72,42;145,58
4,503624;110,82;60,48;-72,50;145,58
4,523560;110,86;60,44;-72,41;145,55
4,543410;110,72;60,35;-72,41;145,41
4,564105;110,76;60,50;-72,65;145,62
4,584980;110,72;60,31;-72,56;145,47
4,604045;110,50;60,01;-72,61;145,20
4,625273;110,69;59,95;-72,56;145,29
4,645241;110,44;59,84;-72,67;145,12
4,665946;110,46;59,65;-72,69;145,06
4,686106;110,37;59,69;-72,69;145,01
4,705059;110,42;59,65;-72,74;145,06
4,725392;110,57;59,56;-72,80;145,17
4,746174;110,50;59,76;-72,82;145,20
4,766723;110,57;59,86;-72,84;145,31
4,786457;110,39;59,82;-73,02;145,25
4,808161;110,48;59,76;-72,80;145,18
4,825595;110,70;59,93;-72,86;145,45
4,845661;110,40;59,84;-72,99;145,25
4,866596;110,29;59,76;-72,95;145,11
4,886512;110,27;59,91;-73,06;145,22
4,906734;110,39;59,77;-73,10;145,26
4,926625;110,40;59,71;-73,25;145,33
4,947060;110,69;59,67;-73,12;145,46
4,966500;110,61;59,61;-73,27;145,45
4,987444;110,48;59,58;-73,14;145,27
5,008252;110,65;59,80;-73,01;145,43
5,027915;110,72;59,80;-73,10;145,53
5,047155;110,65;59,73;-72,91;145,35
5,067283;110,61;59,80;-72,78;145,29
5,092400;110,50;59,95;-72,54;145,14
5,108364;110,39;59,91;-72,69;145,11
5,128531;110,56;59,90;-72,57;145,18
5,148523;110,57;59,73;-72,55;145,11
5,168461;110,65;59,61;-72,50;145,10
5,189395;110,76;59,63;-72,39;145,13
5,209913;110,78;59,52;-72,50;145,16
5,228572;110,71;59,60;-72,46;145,11
5,249133;110,97;59,43;-72,39;145,21
5,268327;110,89;59,37;-72,24;145,05
5,291780;110,97;59,37;-72,37;145,18
5,310481;110,89;59,58;-72,29;145,16
5,330058;110,87;59,56;-72,44;145,22
5,349232;110,76;59,60;-72,56;145,20
5,369807;110,72;59,78;-72,59;145,27
5,391280;110,80;59,90;-72,54;145,35
5,411189;110,61;59,73;-72,86;145,29
5,431836;110,59;59,78;-72,87;145,31
5,450735;110,42;59,95;-72,84;145,23
5,471345;110,72;59,97;-72,85;145,48
5,493225;110,63;59,75;-72,82;145,30
5,511736;110,93;59,71;-72,93;145,57
5,531975;110,95;59,60;-72,91;145,52
5,551249;111,08;59,60;-73,34;145,84
5,570375;111,36;59,76;-73,36;146,13
5,590743;111,25;59,88;-73,42;146,12
5,611647;111,04;59,76;-73,21;145,82
5,631901;110,91;59,46;-73,27;145,62
5,652586;110,93;59,67;-73,23;145,70
5,671076;110,70;59,60;-73,06;145,41
5,692675;110,84;59,60;-72,97;145,47
5,712197;110,72;59,31;-72,78;145,17
5,732185;110,46;59,71;-72,61;145,05
5,752789;110,61;59,56;-72,52;145,05
5,772428;110,72;59,67;-72,76;145,31
5,793003;110,70;59,95;-72,95;145,50
5,812903;110,91;59,97;-72,93;145,66
5,833227;110,99;60,08;-72,85;145,72
5,853949;110,84;60,23;-72,87;145,68
5,873446;111,08;60,33;-72,67;145,80
5,894004;111,08;59,80;-72,80;145,65
5,913493;110,97;59,60;-72,76;145,46
5,933229;110,99;59,58;-72,70;145,44
5,958585;110,76;59,48;-72,61;145,18
5,973675;110,78;59,50;-72,69;145,24
5,993833;110,63;59,45;-72,78;145,15
6,014081;110,65;59,33;-72,76;145,11
6,034372;110,46;59,45;-72,74;145,01
6,060682;110,50;59,61;-72,57;145,02
6,075550;110,57;60,08;-72,61;145,29
6,095304;110,65;60,06;-72,63;145,35
6,114784;110,93;60,14;-72,57;145,56
6,134960;110,91;59,95;-72,27;145,32
6,155560;111,00;59,88;-72,40;145,43
6,176111;111,02;60,08;-72,29;145,47
6,195844;110,91;59,71;-72,37;145,27
6,216322;110,74;59,88;-72,31;145,18
6,235584;110,63;59,50;-72,37;144,97
6,256466;110,52;59,43;-72,55;144,95
6,276906;110,22;59,46;-72,52;144,72
6,298181;110,20;59,43;-72,59;144,72
6,316877;110,27;59,48;-72,39;144,70
6,336313;110,25;59,33;-72,50;144,68
6,355932;110,22;59,76;-72,52;144,84
6,377405;110,52;59,60;-72,61;145,04
6,398108;110,65;59,86;-72,39;145,14
6,418848;110,87;59,86;-72,09;145,16
6,437226;111,02;59,93;-72,14;145,34
6,458357;110,87;60,21;-72,44;145,49
6,478914;110,89;60,20;-72,65;145,60
6,498510;110,87;60,21;-72,54;145,53
6,519029;111,12;59,71;-72,33;145,41
6,538205;110,91;59,61;-72,46;145,28
6,560746;110,78;59,54;-72,72;145,28
6,577970;110,78;59,24;-72,72;145,16
6,598361;111,06;59,13;-72,74;145,33
6,618208;111,17;59,18;-72,69;145,42
6,638157;111,17;59,31;-72,59;145,42
6,659356;111,04;59,09;-72,72;145,30
6,678863;111,04;59,30;-72,95;145,49
6,699123;111,00;59,54;-72,84;145,51
6,720051;111,15;59,56;-73,01;145,71
6,740130;111,12;59,82;-73,04;145,81
6,760634;111,12;59,86;-72,97;145,79
6,780555;111,15;59,71;-72,86;145,70
6,800421;111,06;59,71;-72,95;145,67
6,820510;111,30;59,91;-72,84;145,89
6,840538;111,06;60,08;-72,76;145,74
6,861064;111,15;60,08;-72,89;145,87
6,881617;111,27;60,10;-72,56;145,80
6,900306;111,27;60,20;-72,56;145,84
