time;Bx;By;Bz;BT
2,890607;21,45;10,60;-19,51;30,88
2,912746;21,44;10,56;-19,72;30,98
2,931114;21,34;10,28;-19,77;30,86
2,951349;21,14;10,13;-19,70;30,62
2,976924;21,30;9,96;-19,83;30,76
2,991140;21,51;9,74;-20,21;31,08
3,010870;21,17;9,57;-20,32;30,87
3,031220;21,25;9,51;-20,15;30,79
3,051241;21,21;9,57;-20,06;30,72
3,070829;21,23;9,68;-19,76;30,57
3,092179;21,55;9,87;-19,74;30,84
3,112720;21,83;9,83;-19,74;31,03
3,133036;21,81;10,11;-19,62;31,03
3,152829;21,74;10,17;-19,47;30,90
3,177418;22,17;10,25;-19,53;31,27
3,193196;22,04;10,34;-19,47;31,17
3,212606;22,04;10,41;-19,25;31,06
3,232156;22,00;10,41;-19,25;31,03
3,253454;21,74;10,41;-19,51;31,01
3,278264;21,70;10,66;-19,68;31,17
3,294517;21,77;10,45;-19,66;31,14
3,313527;21,74;10,36;-19,40;30,92
3,333219;21,62;10,55;-19,29;30,83
3,353455;21,47;10,56;-19,36;30,78
3,373154;21,40;10,55;-19,57;30,85
3,393697;21,45;10,56;-19,64;30,95
3,414390;21,36;10,70;-19,42;30,78
3,434507;21,17;10,36;-19,51;30,60
3,454909;20,99;10,32;-19,64;30,54
3,476167;20,99;10,68;-19,94;30,86
3,494638;20,91;10,40;-19,83;30,64
3,514963;21,14;10,56;-19,77;30,81
3,535263;21,21;10,51;-19,74;30,82
3,554408;21,19;10,45;-19,72;30,78
3,574676;21,29;10,45;-19,85;30,92
3,595309;21,30;10,73;-19,75;30,97
3,615490;21,23;10,96;-19,66;30,94
3,635336;21,47;10,85;-19,38;30,89
3,655901;21,45;11,09;-19,36;30,95
3,674905;21,38;10,81;-19,34;30,79
3,697338;21,27;10,79;-19,38;30,73
3,716645;21,21;10,77;-19,31;30,64
3,737848;21,30;10,73;-19,23;30,64
3,756726;21,44;10,70;-19,36;30,80
3,776300;21,72;10,45;-19,38;30,93
3,796255;21,51;10,26;-19,72;30,93
3,816393;21,49;10,25;-19,96;31,07
3,836903;21,57;10,36;-19,98;31,17
3,857130;21,64;10,38;-19,94;31,21
3,876835;21,83;10,49;-20,09;31,47
3,897372;21,89;10,38;-20,15;31,51
3,917764;21,75;10,34;-19,87;31,22
3,938198;21,87;10,36;-19,62;31,15
3,958262;21,94;10,51;-19,29;31,05
3,979491;21,96;10,30;-19,00;30,82
3,997844;21,83;10,30;-19,10;30,78
4,018164;21,77;10,30;-19,29;30,86
4,038005;21,64;10,38;-19,42;30,87
4,058994;21,59;10,45;-19,40;30,85
4,078854;21,68;10,53;-19,49;31,00
4,099371;21,47;10,51;-19,34;30,75
4,119710;21,45;10,66;-19,62;30,97
4,139806;21,59;10,92;-19,75;31,23
4,159547;21,79;10,96;-19,72;31,36
4,181552;21,64;10,81;-19,51;31,08
4,199750;21,74;10,73;-19,17;30,91
4,221310;21,74;10,81;-19,34;31,04
4,239384;21,51;10,68;-19,57;30,98
4,259125;21,60;10,41;-19,74;31,06
4,279242;21,60;10,11;-19,60;30,88
4,300509;21,77;9,96;-19,53;30,90
4,320268;21,47;9,93;-19,70;30,78
4,340367;21,51;10,10;-19,70;30,87
4,360930;21,42;9,96;-19,74;30,78
4,382099;21,32;9,70;-19,47;30,46
4,404374;21,59;9,83;-19,34;30,61
4,420831;21,57;10,02;-19,51;30,76
4,441143;21,70;10,23;-19,51;30,92
4,462350;21,59;10,17;-19,49;30,81
4,481400;21,60;10,06;-19,34;30,69
4,501678;21,81;10,08;-19,42;30,89
4,521327;21,94;10,08;-19,64;31,13
4,541765;21,94;10,26;-19,87;31,33
4,561104;21,85;10,36;-19,68;31,18
4,581939;21,83;10,43;-19,64;31,16
4,601898;21,70;10,30;-19,42;30,89
4,622404;21,64;10,30;-19,38;30,82
4,642141;21,72;10,41;-19,30;30,87
4,662739;21,59;10,32;-19,47;30,85
4,683506;21,40;10,41;-19,49;30,76
4,703621;21,51;10,34;-19,44;30,78
4,723801;21,68;10,15;-19,51;30,88
4,744641;21,60;10,04;-19,68;30,90
4,763364;21,42;10,10;-19,81;30,87
4,783498;21,17;10,25;-19,87;30,79
4,803562;21,14;10,26;-19,98;30,84
4,824389;21,42;10,43;-19,87;31,02
4,843772;21,34;10,38;-19,72;30,85
4,863787;21,21;10,34;-19,66;30,71
4,883887;21,21;10,38;-19,75;30,79
4,904723;21,29;10,56;-19,45;30,71
4,924967;21,53;10,58;-19,57;30,96
4,945896;21,70;10,38;-19,77;31,14
4,965063;21,87;10,13;-19,89;31,25
4,985704;21,59;9,93;-20,19;31,18
5,005527;21,70;10,08;-20,34;31,40
5,025517;21,90;10,19;-20,41;31,63
5,045766;21,87;10,21;-20,24;31,50
5,066361;21,74;10,30;-20,43;31,56
5,085331;21,60;10,30;-20,30;31,38
5,105458;21,55;10,26;-20,34;31,36
5,125882;21,49;10,53;-20,34;31,41
5,146897;21,59;10,43;-19,98;31,21
5,166010;21,64;10,32;-19,83;31,11
5,186380;21,66;10,38;-19,72;31,07
5,205851;21,64;10,23;-19,79;31,06
5,226168;21,68;10,19;-19,79;31,07
5,246925;21,70;10,08;-20,00;31,18
5,268623;21,66;10,17;-19,92;31,14
5,287257;21,72;10,10;-19,66;30,99
5,307189;21,92;10,32;-19,66;31,20
5,327123;21,85;10,45;-19,70;31,22
5,349119;21,53;10,41;-19,74;31,01
5,367584;21,29;10,40;-19,59;30,74
5,388340;21,14;10,32;-19,64;30,64
5,408695;21,08;10,40;-19,49;30,53
5,427502;20,97;10,45;-19,42;30,43
5,448601;20,74;10,40;-19,42;30,25
5,468954;20,55;10,15;-19,30;29,97
5,490393;20,54;9,87;-19,45;29,96
5,508277;20,89;9,81;-19,29;30,08
5,528389;21,02;9,98;-19,55;30,39
5,548648;21,08;9,96;-19,59;30,45
5,569537;21,32;10,02;-19,55;30,61
5,588892;21,66;9,78;-19,53;30,76
5,609400;21,83;9,74;-19,66;30,95
5,629402;21,70;9,83;-19,83;31,00
5,649216;21,77;9,80;-19,60;30,89
5,669919;21,49;9,78;-19,89;30,87
5,690444;21,57;9,76;-19,77;30,84
5,710044;21,90;9,70;-19,74;31,04
5,729844;21,70;9,85;-19,81;30,99
5,750044;21,53;10,06;-19,74;30,89
5,770098;21,38;10,34;-19,59;30,78
5,791308;21,30;10,53;-19,75;30,90
5,811178;21,29;10,58;-19,79;30,93
5,833213;21,17;10,47;-19,64;30,72
5,853334;21,12;10,11;-19,64;30,56
5,871325;20,91;10,43;-19,59;30,49
5,891572;20,80;10,25;-19,51;30,30
5,911929;20,67;10,28;-19,44;30,18
5,931766;20,70;10,11;-19,53;30,21
5,952037;20,69;10,15;-19,59;30,24
5,972093;20,70;10,36;-19,74;30,42
5,992637;20,99;10,40;-19,62;30,55
6,019614;20,84;10,90;-19,60;30,62
6,033776;20,76;10,73;-19,64;30,53
6,052428;21,02;10,94;-19,83;30,90
6,072261;21,12;11,03;-19,90;31,05
6,092290;21,08;11,13;-19,90;31,05
6,113190;21,21;11,00;-19,55;30,87
6,134095;21,17;10,86;-19,19;30,57
6,153566;21,12;10,83;-19,21;30,53
6,173065;21,27;10,85;-19,19;30,63
6,193289;21,34;10,79;-19,29;30,72
6,212864;21,15;10,60;-18,95;30,31
6,232767;21,17;10,53;-19,12;30,41
6,253859;21,14;10,40;-18,99;30,25
6,274124;21,36;10,60;-19,17;30,60
6,293700;21,53;10,55;-19,27;30,76
6,313668;21,45;10,49;-19,42;30,78
6,334703;21,64;10,28;-19,55;30,92
6,355611;21,74;10,15;-19,68;31,03
6,375299;21,77;10,19;-20,04;31,29
6,394625;22,00;10,15;-19,98;31,40
6,414846;22,19;10,17;-20,07;31,60
6,437401;22,00;10,04;-19,85;31,28
6,455863;21,85;10,08;-20,04;31,31
6,476062;21,81;10,11;-19,96;31,25
6,495971;21,55;10,06;-19,77;30,93
6,516162;21,44;10,17;-19,62;30,79
6,535824;21,44;10,30;-19,45;30,73
6,555272;21,32;10,41;-19,57;30,76
6,576115;21,32;10,28;-19,75;30,83
6,596087;21,32;10,21;-19,98;30,95
6,616387;21,29;10,34;-20,07;31,03
6,636282;21,29;10,34;-19,98;30,97
6,656765;21,34;10,36;-20,15;31,12
6,677866;21,36;10,21;-20,17;31,10
6,697696;21,47;10,06;-20,13;31,10
6,717101;21,59;10,04;-20,02;31,10
6,738840;21,75;10,28;-20,13;31,37
6,758167;21,68;10,32;-19,81;31,13
6,778174;21,83;10,28;-19,92;31,29
6,799176;22,05;10,38;-20,05;31,56
6,818262;22,11;10,51;-20,05;31,65
6,837471;22,09;10,58;-20,20;31,75
6,857959;22,02;10,56;-20,24;31,72
6,878239;21,68;10,32;-20,22;31,39
6,904799;21,34;10,28;-19,89;30,93
6,921191;21,36;10,43;-20,04;31,09
6,939239;21,34;10,41;-19,79;30,91
6,959276;21,27;10,66;-19,77;30,93
6,979204;21,14;10,58;-19,77;30,82
7,004858;21,04;10,71;-19,64;30,71
7,021241;21,02;10,64;-19,60;30,65
7,039383;21,06;10,92;-19,49;30,70
7,059148;21,08;11,09;-19,70;30,91
7,079309;21,23;11,07;-19,68;30,99
7,100166;21,14;11,03;-19,64;30,89
7,124709;21,02;10,79;-19,70;30,76
7,142019;21,21;10,81;-19,76;30,94
7,160880;21,49;10,75;-19,49;30,94
7,180306;21,45;10,81;-19,64;31,03
7,200238;21,59;10,71;-19,64;31,09
7,220671;21,49;10,58;-19,64;30,98
7,240604;21,40;10,36;-19,77;30,92
7,261092;21,64;10,38;-19,92;31,19
7,281039;21,72;10,36;-19,81;31,17
7,301979;21,47;10,41;-19,66;30,92
7,320698;21,40;10,23;-19,64;30,79
