time;Bx;By;Bz;BT
2,900168;7,75;14,65;-28,70;33,14
2,919663;7,56;14,61;-28,77;33,15
2,939946;7,75;14,99;-28,40;33,03
2,961341;7,69;14,78;-28,12;32,69
2,981909;7,92;14,69;-28,21;32,78
3,001737;7,92;14,73;-28,08;32,68
3,020841;7,79;14,60;-28,17;32,67
3,041060;7,73;14,65;-28,14;32,65
3,061381;7,94;14,76;-28,02;32,65
3,080959;8,07;14,67;-27,76;32,42
3,101174;7,99;14,41;-27,76;32,28
3,121495;7,95;14,48;-28,10;32,60
3,141808;7,60;14,80;-28,10;32,66
3,161666;7,84;15,08;-28,17;32,91
3,181648;7,95;15,03;-28,12;32,86
3,201925;8,03;14,95;-28,19;32,91
3,221574;7,82;15,03;-28,21;32,91
3,242157;7,79;15,12;-28,34;33,05
3,262395;7,54;15,10;-28,59;33,20
3,282871;7,58;15,16;-28,61;33,25
3,302390;7,65;14,78;-28,49;33,00
3,323212;7,41;14,54;-28,29;32,66
3,342411;7,45;14,62;-28,36;32,76
3,361875;7,34;14,47;-28,16;32,49
3,383919;7,39;14,28;-28,08;32,36
3,403418;7,30;14,28;-28,14;32,39
3,423699;7,67;14,30;-27,99;32,35
3,443646;7,62;14,13;-27,72;32,03
3,463694;7,75;14,26;-27,69;32,09
3,484088;7,77;14,47;-27,93;32,40
3,503721;7,71;14,41;-27,82;32,26
3,524395;7,69;14,52;-27,97;32,44
3,544480;7,73;14,65;-27,97;32,51
3,563598;7,79;14,82;-28,01;32,63
3,584330;7,56;14,82;-28,01;32,57
3,604921;7,49;15,12;-28,31;32,95
3,624533;7,62;14,99;-28,38;32,99
3,644546;7,60;14,78;-28,40;32,91
3,666790;7,62;15,20;-28,38;33,08
3,686400;7,73;15,21;-28,27;33,02
3,705298;7,50;15,18;-28,31;32,98
3,725876;7,39;15,12;-28,25;32,88
3,746171;7,64;15,20;-28,32;33,04
3,765471;7,90;15,20;-28,19;32,99
3,786351;7,79;15,35;-28,17;33,01
3,806267;7,84;15,46;-28,19;33,09
3,826600;7,54;15,01;-28,21;32,83
3,846772;7,58;15,14;-28,17;32,87
3,867079;7,64;15,18;-28,17;32,90
3,887017;7,65;15,20;-28,01;32,77
3,906964;7,54;15,25;-28,10;32,85
3,927326;7,30;15,01;-27,99;32,58
3,947424;7,20;14,91;-28,21;32,71
3,968285;7,17;14,84;-28,01;32,49
3,988479;7,62;14,97;-28,01;32,66
4,007364;7,60;15,08;-28,02;32,72
4,028023;7,64;15,08;-28,02;32,73
4,053453;7,54;14,91;-28,25;32,82
4,068021;7,41;14,71;-27,82;32,33
4,088586;7,39;14,91;-27,84;32,43
4,108505;7,37;14,90;-27,56;32,18
4,127729;7,37;15,03;-27,63;32,31
4,148648;7,28;15,10;-27,63;32,32
4,170536;7,34;14,99;-27,74;32,38
4,188663;7,37;14,91;-27,78;32,38
4,208388;7,37;15,12;-27,61;32,33
4,228199;7,47;15,20;-27,84;32,58
4,248652;7,47;15,06;-27,76;32,46
4,269954;7,47;15,16;-27,84;32,56
4,289681;7,49;14,99;-27,82;32,47
4,310293;7,43;14,71;-27,93;32,43
4,329438;7,49;14,84;-27,97;32,53
4,349087;7,47;14,99;-27,87;32,52
4,369779;7,47;14,95;-27,95;32,57
4,389856;7,54;14,88;-27,99;32,58
4,410314;7,62;14,88;-28,16;32,74
4,429872;7,58;14,84;-27,99;32,57
4,450328;7,82;14,65;-28,06;32,61
4,471640;7,81;14,80;-27,78;32,43
4,491364;7,43;14,46;-27,72;32,14
4,511395;7,41;14,31;-27,69;32,04
4,531542;7,50;14,15;-27,52;31,84
4,552316;7,34;14,15;-27,39;31,69
4,571348;7,35;14,07;-27,24;31,53
4,591639;7,35;14,24;-27,37;31,72
4,611824;7,19;14,54;-27,01;31,51
4,632175;7,11;14,69;-27,03;31,58
4,655028;7,28;14,95;-26,81;31,54
4,671501;7,19;15,03;-26,99;31,72
4,692154;7,20;14,99;-27,24;31,91
4,712935;7,26;15,18;-27,48;32,22
4,733614;7,22;15,36;-27,74;32,53
4,752638;7,19;14,99;-27,59;32,21
4,772311;7,07;14,80;-27,71;32,20
4,792189;7,17;14,67;-27,93;32,35
4,812319;7,11;14,52;-28,17;32,48
4,833242;7,02;14,65;-27,99;32,36
4,852429;7,05;14,88;-27,86;32,36
4,873420;7,05;14,78;-27,86;32,31
4,893568;7,07;14,71;-27,97;32,38
4,914564;7,30;14,88;-27,97;32,51
4,935374;7,17;15,18;-27,84;32,51
4,955396;7,19;14,93;-27,76;32,33
4,974881;7,13;14,99;-27,76;32,35
4,994012;7,35;14,86;-27,86;32,42
5,013603;7,34;14,75;-27,87;32,38
5,036833;7,30;14,88;-27,84;32,40
5,054920;7,49;14,88;-27,48;32,13
5,074683;7,32;14,84;-27,52;32,11
5,095160;7,43;14,56;-27,80;32,25
5,115550;7,32;14,90;-27,84;32,41
5,134982;7,30;15,05;-27,78;32,42
5,156771;7,30;14,97;-27,61;32,25
5,176267;7,13;15,10;-27,70;32,35
5,196512;7,02;15,01;-27,80;32,36
5,215576;6,70;15,06;-28,10;32,58
5,237250;6,70;14,97;-28,23;32,65
5,258328;6,70;15,14;-28,10;32,61
5,276331;6,72;15,08;-27,86;32,38
5,295893;6,70;14,75;-27,78;32,16
5,316079;6,68;14,80;-27,93;32,31
5,337097;6,81;14,60;-27,87;32,19
5,357517;6,79;14,48;-27,59;31,89
5,377233;6,98;14,30;-27,55;31,82
5,397115;7,09;14,46;-27,57;31,93
5,416332;7,00;14,20;-27,57;31,80
5,438368;7,09;14,24;-27,71;31,95
5,458807;7,34;14,31;-27,91;32,21
5,478292;7,17;14,48;-27,82;32,17
5,498680;7,20;14,75;-27,48;32,01
5,518228;7,32;14,93;-27,50;32,14
5,537609;7,20;15,21;-27,26;32,03
5,558086;7,04;15,14;-27,24;31,95
5,578717;7,15;15,35;-27,44;32,24
5,601563;6,89;15,31;-27,18;31,95
5,619819;6,94;15,29;-26,94;31,74
5,639697;7,07;15,03;-26,86;31,58
5,661258;7,02;14,73;-27,18;31,70
5,679726;7,17;14,71;-27,25;31,79
5,699951;7,30;14,80;-27,39;31,97
5,719910;7,43;14,80;-27,39;32,00
5,738857;7,62;14,65;-27,44;32,03
5,759681;7,84;14,65;-27,70;32,31
5,780405;7,73;15,06;-27,82;32,57
5,800440;7,60;15,06;-27,99;32,68
5,821027;7,67;15,29;-27,95;32,77
5,840488;7,67;15,33;-27,99;32,82
5,860580;7,54;15,16;-28,04;32,76
5,881636;7,50;15,03;-28,04;32,69
5,900934;7,64;15,16;-28,01;32,75
5,920745;7,65;15,18;-28,19;32,92
5,941939;7,52;14,95;-28,10;32,71
5,961590;7,58;15,33;-27,89;32,72
5,981812;7,62;15,40;-27,91;32,78
6,002465;7,50;15,31;-27,89;32,69
6,023175;7,56;15,33;-27,78;32,62
6,042528;7,54;15,53;-27,86;32,77
6,063918;7,09;15,50;-27,65;32,48
6,081621;6,77;15,53;-27,65;32,43
6,101571;6,90;15,50;-27,74;32,52
6,124697;7,22;15,20;-28,06;32,72
6,143255;7,11;15,03;-28,08;32,63
6,162427;7,34;14,90;-28,17;32,70
6,181807;7,07;14,93;-28,25;32,73
6,202118;7,00;14,99;-28,10;32,61
6,222538;7,11;15,03;-28,34;32,86
6,243331;7,13;14,78;-28,16;32,59
6,263571;7,09;14,73;-28,29;32,67
6,283823;7,00;14,60;-28,23;32,54
6,304105;6,83;14,54;-28,17;32,43
6,325653;6,53;14,71;-27,99;32,28
6,343981;6,72;14,58;-27,72;32,04
6,363789;7,02;14,60;-27,91;32,27
6,384226;7,11;14,69;-27,99;32,40
6,404026;7,52;14,95;-28,16;32,75
6,423624;7,49;15,05;-27,97;32,63
6,444551;7,41;15,29;-27,78;32,56
6,464787;7,82;15,20;-27,69;32,54
6,485298;7,92;15,12;-27,76;32,59
6,506034;7,99;14,99;-27,95;32,71
6,526452;7,67;14,86;-27,72;32,38
6,545773;7,58;14,80;-27,42;32,07
6,565372;7,35;14,76;-27,26;31,86
6,586291;7,28;14,75;-27,37;31,93
6,606504;7,32;14,73;-27,48;32,03
6,627548;7,24;14,84;-27,42;32,01
6,645811;7,09;14,91;-27,22;31,84
6,665813;7,02;15,14;-27,16;31,88
6,686587;7,07;15,10;-27,16;31,87
6,706787;7,11;15,06;-27,16;31,86
6,726198;7,09;14,91;-27,01;31,66
6,746301;7,28;14,91;-26,97;31,67
6,766587;7,32;14,91;-26,92;31,63
6,786645;7,32;14,91;-27,18;31,86
6,807189;7,41;14,88;-27,41;32,05
6,827770;7,47;14,67;-27,48;32,03
6,847616;7,54;14,80;-27,71;32,30
6,867044;7,58;14,75;-27,89;32,45
6,886892;7,49;14,82;-28,10;32,64
6,908122;7,32;14,84;-28,02;32,54
6,927768;7,22;14,78;-28,08;32,55
6,947922;6,98;14,76;-28,10;32,50
6,968139;6,79;14,48;-28,32;32,53
6,987960;6,64;14,52;-28,12;32,34
7,008583;6,85;14,50;-27,84;32,13
7,028894;6,74;14,45;-27,69;31,95
7,048972;6,94;14,20;-27,67;31,87
7,068671;7,22;13,94;-27,89;32,01
7,088503;7,39;14,09;-27,74;31,98
7,109714;7,64;14,24;-27,59;31,98
7,129097;7,88;14,67;-27,25;31,94
7,149723;8,12;14,76;-27,42;32,19
7,169456;7,90;14,71;-27,52;32,19
7,188912;8,10;14,90;-27,70;32,48
7,209989;7,80;15,01;-27,65;32,41
7,229667;7,50;15,25;-27,44;32,28
7,250346;7,39;15,10;-27,59;32,31
7,270568;7,28;15,08;-27,65;32,33
7,289814;7,22;14,84;-27,80;32,33
7,310209;7,04;14,90;-27,87;32,38
7,330026;7,11;14,88;-27,89;32,40
7,350462;7,19;14,82;-27,74;32,26
7,370733;7,32;15,05;-27,74;32,40
7,390464;7,47;14,84;-27,91;32,48
7,411126;7,47;14,84;-27,99;32,55
7,431635;7,49;14,73;-27,93;32,45
7,451657;7,54;14,71;-27,78;32,33
7,471741;7,67;14,75;-27,74;32,34
7,491292;7,47;14,86;-27,50;32,14
7,512014;7,26;14,88;-27,39;32,00
7,532440;7,34;14,86;-27,35;31,98
7,552554;7,39;14,95;-27,29;31,99
7,572809;7,41;14,84;-27,33;31,97
7,595699;7,45;14,82;-27,42;32,05
7,613032;7,32;14,76;-27,39;31,96
7,631941;7,43;14,84;-27,27;31,93
7,652560;7,60;14,80;-27,44;32,09
7,680464;7,75;14,91;-27,56;32,28
7,694363;7,52;15,05;-27,69;32,40
7,713267;7,50;15,20;-27,71;32,48
7,734130;7,49;15,44;-27,67;32,56
7,753767;7,28;15,36;-27,74;32,54
7,778609;7,37;15,42;-27,78;32,62
7,794173;7,17;15,36;-27,91;32,66
7,814512;7,26;15,27;-28,01;32,71
7,834450;7,04;15,14;-27,91;32,52
7,855095;7,28;14,86;-27,95;32,48
7,875478;7,22;14,65;-27,95;32,37
7,894889;7,34;14,67;-27,80;32,28
7,915065;7,45;14,78;-27,59;32,18
7,935587;7,24;15,10;-27,74;32,41
7,954532;7,24;14,97;-27,65;32,27
7,974785;7,19;14,86;-27,57;32,14
7,995644;7,35;14,88;-27,59;32,20
8,016746;7,32;15,08;-27,54;32,24
8,035297;7,28;15,35;-27,37;32,21
8,055896;7,11;15,20;-27,57;32,28
8,075887;7,02;15,33;-27,71;32,43
8,096580;7,22;15,08;-27,52;32,20
8,116834;7,19;15,06;-27,76;32,39
8,136943;7,13;15,16;-27,63;32,31
8,157172;6,92;15,05;-27,67;32,25
8,176972;7,04;14,86;-27,69;32,20
8,196943;7,13;14,76;-27,65;32,15
8,217555;7,05;14,90;-27,46;32,03
8,237786;7,04;14,78;-27,14;31,70
8,256780;7,00;14,84;-27,18;31,75
8,278143;7,05;15,01;-27,11;31,78
8,297165;6,92;15,14;-27,24;31,92
8,317806;7,15;15,05;-27,27;31,96
8,338631;6,98;15,20;-27,12;31,86
8,357691;6,81;15,21;-27,44;32,11
8,378129;6,98;15,21;-27,63;32,31
8,398177;7,20;15,14;-27,76;32,43
8,418676;7,24;15,05;-27,89;32,51
8,439364;7,19;14,88;-27,80;32,34
8,459739;7,13;14,90;-27,78;32,32
8,479921;7,02;14,97;-27,67;32,23
8,499150;7,35;14,82;-27,74;32,30
8,519684;7,32;14,69;-27,61;32,12
8,539832;7,20;14,71;-27,37;31,89
8,559582;6,87;14,76;-27,61;32,06
8,580180;6,64;14,80;-27,44;31,88
8,599166;6,81;14,69;-27,42;31,85
8,619911;6,85;14,65;-27,56;31,95
8,640075;6,94;14,82;-27,59;32,08
8,664430;6,53;14,80;-27,74;32,12
8,681414;6,60;14,65;-27,89;32,19
8,699859;6,45;14,63;-27,91;32,17
8,720072;6,79;14,75;-27,89;32,27
8,741378;7,05;14,84;-28,06;32,52
8,761411;7,02;15,21;-28,17;32,78
8,781451;7,15;15,08;-28,04;32,63
8,801488;7,15;15,14;-28,10;32,71
8,821637;7,34;15,16;-27,99;32,66
8,840833;7,49;15,31;-27,67;32,49
8,860634;7,65;14,95;-27,54;32,26
8,882974;7,56;14,95;-27,54;32,23
8,902466;7,56;14,95;-27,46;32,17
8,922465;7,37;14,54;-27,29;31,79
8,941480;7,56;14,62;-27,42;31,98
8,962995;7,50;14,35;-27,46;31,88
8,983483;7,28;14,35;-27,37;31,75
9,003020;7,13;14,43;-27,48;31,85
9,023207;6,94;14,73;-27,69;32,12
9,042694;7,02;14,71;-27,61;32,06
9,061945;7,09;14,73;-27,63;32,10
9,083662;7,13;14,86;-27,69;32,22
9,103620;6,81;14,78;-27,61;32,05
9,124252;6,70;14,93;-27,56;32,05
9,144219;6,87;14,86;-27,59;32,08
9,163912;6,79;14,95;-27,52;32,05
9,185174;7,04;14,97;-27,48;32,07
9,204352;7,07;15,01;-27,52;32,13
9,224942;7,07;14,88;-27,42;31,99
9,245115;7,17;14,97;-27,42;32,06
9,263409;7,30;15,14;-27,50;32,23
9,284288;7,39;14,91;-27,50;32,14
9,304790;7,41;15,08;-27,46;32,20
9,324629;7,64;15,14;-27,78;32,55
9,345519;7,64;15,10;-27,97;32,69
9,364796;7,49;15,12;-27,91;32,61
9,384992;7,41;15,23;-28,02;32,75
9,406008;7,30;15,29;-27,95;32,68
9,425796;7,30;15,33;-28,08;32,81
9,445780;7,41;15,31;-28,04;32,80
9,465855;7,34;15,06;-28,08;32,70
9,487177;7,37;14,71;-27,86;32,35
9,505326;7,17;14,76;-27,65;32,15
9,525819;7,17;14,60;-27,78;32,19
9,546087;7,07;14,54;-27,71;32,08
9,566224;7,34;14,50;-27,54;31,98
9,586722;7,41;14,45;-27,29;31,76
9,607010;7,19;14,67;-27,39;31,89
9,627034;7,32;14,75;-27,46;32,02
9,647620;7,17;14,76;-27,35;31,90
9,666635;7,26;14,63;-27,31;31,82
9,687162;7,41;14,78;-27,11;31,75
9,707457;7,50;14,80;-27,01;31,70
9,727820;7,35;14,91;-27,12;31,82
9,750756;7,35;14,88;-27,31;31,96
9,768300;7,45;14,88;-27,27;31,95
9,789925;7,28;14,88;-27,14;31,80
9,807799;7,37;15,14;-27,18;31,97
9,828117;7,52;14,99;-27,29;32,03
9,848794;7,35;14,91;-27,35;32,01
9,869732;7,28;14,95;-27,65;32,27
9,888860;7,39;14,88;-27,67;32,27
9,908757;7,50;14,76;-27,52;32,12
9,929032;7,52;14,86;-27,44;32,10
9,949200;7,73;15,16;-27,46;32,31
9,970846;7,90;14,99;-27,52;32,32
9,989521;7,88;14,91;-27,44;32,21
10,009831;7,84;14,84;-27,56;32,26
10,029895;7,95;14,65;-27,35;32,03
10,049637;7,84;14,54;-27,46;32,05
10,069971;7,65;14,71;-27,37;32,00
